throughput,workload,config_id
31224.4166307586,voter-16,1606
14555.7196572869,smallbank-10,1606
25680.0590689439,voter-2,1606
20930.853500965,ycsb-2400,1607
29287.4393931943,ycsb-600,1607
27123.0994498391,smallbank-1,1607
525.129331970354,tpcc-8,1607
47464.2833159298,voter-2,1607
19066.4467128921,smallbank-10,1607
48759.0847521604,voter-16,1607
940.910532024089,tpcc-2,1607
14638.4380360528,smallbank-10,1608
31317.8663728007,voter-2,1608
763.572257794091,tpcc-2,1608
31999.6999952,voter-16,1608
16857.6700143692,ycsb-600,1608
12810.6899067797,ycsb-2400,1608
407.330367438729,tpcc-8,1608
18760.7476488968,smallbank-1,1608
26142.0333154696,voter-16,1609
711.129668182876,tpcc-2,1609
26258.8499803059,voter-2,1609
12703.3061434571,smallbank-10,1609
596.34954284838,tpcc-8,1609
18756.1264432554,smallbank-1,1609
21291.4126560305,ycsb-600,1609
15087.1803947272,ycsb-2400,1609
21331.2118260138,ycsb-600,1610
14126.0370501531,ycsb-2400,1610
294.996037583724,tpcc-8,1610
22778.9641607935,smallbank-1,1610
47903.0333069867,voter-2,1610
17307.8365303152,smallbank-10,1610
45893.2666376009,voter-16,1610
862.437002743768,tpcc-2,1610
634.292392656475,tpcc-8,1611
20505.6288248291,smallbank-1,1611
21974.0437672863,ycsb-600,1611
14645.7992167193,ycsb-2400,1611
775.515786275296,tpcc-2,1611
29929.9166601818,voter-16,1611
13124.0550765949,smallbank-10,1611
29928.3332430495,voter-2,1611
14220.8883893436,smallbank-10,1612
30593.099946972,voter-2,1612
735.128505413631,tpcc-2,1612
29845.7165632015,voter-16,1612
17126.7232948697,ycsb-600,1612
13290.947552512,ycsb-2400,1612
827.654005505369,tpcc-8,1612
18813.1500035316,smallbank-1,1612
26306.1832960662,voter-16,1613
655.288426328579,tpcc-2,1613
26493.6499841038,voter-2,1613
12395.4633174189,smallbank-10,1613
558.209537009783,tpcc-8,1613
19765.4224057599,smallbank-1,1613
20584.6472761638,ycsb-600,1613
14408.9569136008,ycsb-2400,1613
47843.1831052808,voter-2,1614
18580.4277533561,smallbank-10,1614
45499.0833121004,voter-16,1614
883.560016920349,tpcc-2,1614
19022.5636383059,ycsb-2400,1614
25431.2686578286,ycsb-600,1614
25179.4806805405,smallbank-1,1614
1006.00388490107,tpcc-8,1614
686.048968365298,tpcc-2,1615
25461.1666131982,voter-16,1615
11978.6260016845,smallbank-10,1615
25442.1331187713,voter-2,1615
18218.6247583292,smallbank-1,1615
573.891335139936,tpcc-8,1615
12998.476844001,ycsb-2400,1615
19083.0863608091,ycsb-600,1615
13517.3480111717,ycsb-2400,1616
21926.8582103936,ycsb-600,1616
19419.496457859,smallbank-1,1616
592.325155563899,tpcc-8,1616
12780.7921640832,smallbank-10,1616
28789.1833040643,voter-2,1616
719.077073923205,tpcc-2,1616
29541.916615953,voter-16,1616
18320.6118262541,smallbank-1,1617
260.78279214819,tpcc-8,1617
10441.3147278048,ycsb-2400,1617
14391.435930416,ycsb-600,1617
28895.3946302738,voter-16,1617
642.361117758623,tpcc-2,1617
31023.5166402967,voter-2,1617
13649.8595594123,smallbank-10,1617
727.836948791753,tpcc-2,1618
29242.3499493133,voter-16,1618
12491.5580398427,smallbank-10,1618
30102.0332585799,voter-2,1618
602.191013071942,tpcc-8,1618
19165.8078931239,smallbank-1,1618
22138.1783397699,ycsb-600,1618
14203.8984005941,ycsb-2400,1618
30831.4166507371,voter-2,1619
11895.6047608144,smallbank-10,1619
28783.7832532185,voter-16,1619
695.870427882748,tpcc-2,1619
21831.262143593,ycsb-600,1619
13868.0951646575,ycsb-2400,1619
598.729024450184,tpcc-8,1619
17723.8487090908,smallbank-1,1619
771.88025224466,tpcc-2,1620
30518.2833180742,voter-16,1620
10750.9459575794,smallbank-10,1620
29786.9166234756,voter-2,1620
635.229593016792,tpcc-8,1620
21270.4576423652,smallbank-1,1620
22220.2616383954,ycsb-600,1620
15589.0107880507,ycsb-2400,1620
31623.9329274929,voter-2,1621
14067.1059614371,smallbank-10,1621
31841.966634294,voter-16,1621
760.2128041141,tpcc-2,1621
16690.6257972286,ycsb-600,1621
12366.1226924157,ycsb-2400,1621
849.319471292981,tpcc-8,1621
18747.5650595082,smallbank-1,1621
374.879156529739,tpcc-8,1622
18409.0739125478,smallbank-1,1622
13727.4385277987,ycsb-600,1622
10544.9995708185,ycsb-2400,1622
29415.4499985292,voter-16,1622
671.739165597368,tpcc-2,1622
30450.1943876021,voter-2,1622
13925.136406105,smallbank-10,1622
21846.7624901374,ycsb-600,1623
14070.4412190684,ycsb-2400,1623
581.897188961361,tpcc-8,1623
18569.8348094265,smallbank-1,1623
12482.8072732304,smallbank-10,1623
30140.0166485827,voter-2,1623
694.870000804722,tpcc-2,1623
30600.4665962856,voter-16,1623
18340.9506084314,smallbank-1,1624
370.563224585162,tpcc-8,1624
11172.1920766719,ycsb-2400,1624
13985.1695111428,ycsb-600,1624
654.505882340518,tpcc-2,1624
30993.6665762685,voter-16,1624
14356.0813389621,smallbank-10,1624
31636.0999246006,voter-2,1624
13669.4275191742,ycsb-2400,1625
18660.650720797,ycsb-600,1625
18775.3740094173,smallbank-1,1625
547.097291166301,tpcc-8,1625
25645.2999115237,voter-2,1625
11949.0780204909,smallbank-10,1625
25334.0999408871,voter-16,1625
674.820071353152,tpcc-2,1625
31756.5332391223,voter-16,1626
665.223669762127,tpcc-2,1626
30561.2787407336,voter-2,1626
13933.9887303083,smallbank-10,1626
18504.3905612188,smallbank-1,1626
769.695850659467,tpcc-8,1626
10718.3225374649,ycsb-2400,1626
13756.4692504426,ycsb-600,1626
17245.0618496119,smallbank-10,1627
47046.6666580415,voter-2,1627
846.65677441358,tpcc-2,1627
46873.1995437675,voter-16,1627
13322.0764238652,ycsb-2400,1627
22960.4837910326,ycsb-600,1627
25036.2902352187,smallbank-1,1627
990.158221491677,tpcc-8,1627
26172.7749950903,ycsb-600,1628
18557.9835193209,ycsb-2400,1628
361.298017599929,tpcc-8,1628
25495.3739726226,smallbank-1,1628
48415.8332397294,voter-2,1628
18181.3920048829,smallbank-10,1628
46179.0327330059,voter-16,1628
923.070812677754,tpcc-2,1628
570.598743075579,tpcc-8,1629
18581.1453924774,smallbank-1,1629
22529.1968879669,ycsb-600,1629
13842.3297794061,ycsb-2400,1629
709.522584503717,tpcc-2,1629
29060.6333294586,voter-16,1629
12017.1227851304,smallbank-10,1629
30010.7999874955,voter-2,1629
46671.7165655446,voter-16,1631
842.121411911742,tpcc-2,1631
46608.3996201416,voter-2,1631
17256.7074727951,smallbank-10,1631
430.429724180096,tpcc-8,1631
23356.018251506,smallbank-1,1631
22631.5044328298,ycsb-600,1631
12957.0265600477,ycsb-2400,1631
22931.358060583,ycsb-600,1632
14366.9886266232,ycsb-2400,1632
626.842536238158,tpcc-8,1632
20230.24534519,smallbank-1,1632
28382.1999517503,voter-2,1632
13008.784015023,smallbank-10,1632
29683.9762330689,voter-16,1632
745.396442135819,tpcc-2,1632
997.497701665546,tpcc-8,1633
26103.0005083912,smallbank-1,1633
24314.8615692352,ycsb-600,1633
18961.7896092553,ycsb-2400,1633
900.607887886209,tpcc-2,1633
46805.3468390789,voter-16,1633
18716.9585544249,smallbank-10,1633
47308.4665783575,voter-2,1633
12370.8481863125,ycsb-2400,1634
19547.5041982911,ycsb-600,1634
17713.4781394463,smallbank-1,1634
544.998029932038,tpcc-8,1634
11647.5634300412,smallbank-10,1634
25329.1833320669,voter-2,1634
652.962416566945,tpcc-2,1634
24041.7018797817,voter-16,1634
25617.5262021721,smallbank-1,1635
1009.53879593653,tpcc-8,1635
19633.3139261954,ycsb-2400,1635
25754.7754015122,ycsb-600,1635
47591.0665825891,voter-16,1635
875.652089190135,tpcc-2,1635
48126.7499278099,voter-2,1635
18657.0974754296,smallbank-10,1635
29648.9499772691,voter-2,1636
13450.6589045161,smallbank-10,1636
29561.2666036026,voter-16,1636
722.912639079384,tpcc-2,1636
15295.4770312421,ycsb-2400,1636
22258.5865387855,ycsb-600,1636
22892.5475997321,smallbank-1,1636
605.955888983736,tpcc-8,1636
875.927438137292,tpcc-2,1637
47583.9457318547,voter-16,1637
18371.4449370134,smallbank-10,1637
47083.9832768325,voter-2,1637
25773.5252694434,smallbank-1,1637
346.832145508382,tpcc-8,1637
17954.394005229,ycsb-2400,1637
26559.5610180995,ycsb-600,1637
544.994215803806,tpcc-8,1638
18785.2850012023,smallbank-1,1638
19261.6251310262,ycsb-600,1638
13673.0074913468,ycsb-2400,1638
25325.9833202482,voter-16,1638
661.238973994398,tpcc-2,1638
25464.4665898489,voter-2,1638
11864.8527882586,smallbank-10,1638
22130.3202354995,ycsb-600,1639
14203.9738872172,ycsb-2400,1639
569.256905125159,tpcc-8,1639
20270.4904944184,smallbank-1,1639
12680.7467397455,smallbank-10,1639
29174.8666146382,voter-2,1639
748.946293901677,tpcc-2,1639
29536.2165716585,voter-16,1639
30306.883314139,voter-16,1640
709.838273720162,tpcc-2,1640
28316.2499683802,voter-2,1640
12557.8385276415,smallbank-10,1640
613.057385509167,tpcc-8,1640
20117.7227249228,smallbank-1,1640
22271.7328474384,ycsb-600,1640
14089.1307211612,ycsb-2400,1640
12222.0938209505,smallbank-10,1641
28415.2499696904,voter-2,1641
695.97274744865,tpcc-2,1641
30395.4998632202,voter-16,1641
23077.8067477,ycsb-600,1641
14672.9418861618,ycsb-2400,1641
587.406966218236,tpcc-8,1641
18268.3588821867,smallbank-1,1641
772.214379123141,tpcc-8,1642
18617.2830028955,smallbank-1,1642
14196.4311309831,ycsb-600,1642
10916.8789870748,ycsb-2400,1642
667.845262016312,tpcc-2,1642
31847.2138111203,voter-16,1642
14194.4228484893,smallbank-10,1642
31681.1165869359,voter-2,1642
14399.7888567234,ycsb-600,1643
10394.3066909085,ycsb-2400,1643
757.731994951311,tpcc-8,1643
19156.9165154601,smallbank-1,1643
30924.0665723483,voter-2,1643
13945.333898789,smallbank-10,1643
30879.8999763254,voter-16,1643
693.006665922121,tpcc-2,1643
26133.0772203267,smallbank-1,1644
495.428975077668,tpcc-8,1644
18346.3037468039,ycsb-2400,1644
25228.1774105447,ycsb-600,1644
46224.4499006174,voter-16,1644
871.80128774323,tpcc-2,1644
48051.5833045024,voter-2,1644
17749.3753904974,smallbank-10,1644
14707.2584585487,ycsb-2400,1645
22519.1959402526,ycsb-600,1645
19695.0833031434,smallbank-1,1645
592.749056511448,tpcc-8,1645
12591.2110789973,smallbank-10,1645
29704.7543481565,voter-2,1645
713.053063004678,tpcc-2,1645
29336.7499892432,voter-16,1645
749.899377458534,tpcc-2,1646
29759.7666130991,voter-16,1646
12281.1158303227,smallbank-10,1646
29816.9499503051,voter-2,1646
20843.8551948512,smallbank-1,1646
581.544673923104,tpcc-8,1646
15134.6682275387,ycsb-2400,1646
22413.6995138319,ycsb-600,1646
44264.8331961124,voter-2,1647
16820.3255781891,smallbank-10,1647
45581.1498700937,voter-16,1647
771.097380749269,tpcc-2,1647
11630.3122758361,ycsb-2400,1647
15504.293045664,ycsb-600,1647
23395.619075207,smallbank-1,1647
897.427125545721,tpcc-8,1647
22242.5179348225,ycsb-600,1648
14189.3911710207,ycsb-2400,1648
630.725820327092,tpcc-8,1648
20056.7513153841,smallbank-1,1648
13180.277501486,smallbank-10,1648
30095.654477425,voter-2,1648
788.706402349531,tpcc-2,1648
29746.7833085443,voter-16,1648
619.622986207779,tpcc-8,1649
20561.0368845496,smallbank-1,1649
22294.8299693119,ycsb-600,1649
14291.4891612671,ycsb-2400,1649
29197.3166029192,voter-16,1649
739.008062137146,tpcc-2,1649
29621.8332874195,voter-2,1649
12820.4065245685,smallbank-10,1649
28507.0412923732,voter-2,1650
12340.2453259257,smallbank-10,1650
30058.616419685,voter-16,1650
709.064307786981,tpcc-2,1650
22467.756991676,ycsb-600,1650
14048.2368782115,ycsb-2400,1650
609.990925276836,tpcc-8,1650
18900.0256072646,smallbank-1,1650
902.922789693236,tpcc-2,1651
45222.7164918055,voter-16,1651
18439.7120462725,smallbank-10,1651
46856.9832240004,voter-2,1651
984.534688549342,tpcc-8,1651
26001.4428385293,smallbank-1,1651
26303.7632707273,ycsb-600,1651
18440.504026675,ycsb-2400,1651
22353.7563151918,ycsb-600,1652
13862.1951122171,ycsb-2400,1652
600.19651571918,tpcc-8,1652
19598.6587670679,smallbank-1,1652
12282.5717491775,smallbank-10,1652
28818.516665706,voter-2,1652
735.394589873594,tpcc-2,1652
29745.4664872024,voter-16,1652
830.732515615627,tpcc-8,1653
19893.9566307272,smallbank-1,1653
17448.1900621191,ycsb-600,1653
12248.4464159525,ycsb-2400,1653
32226.2166027513,voter-16,1653
703.961632601834,tpcc-2,1653
31242.8499833371,voter-2,1653
14410.1879129323,smallbank-10,1653
13396.1707871496,ycsb-2400,1654
22039.7730396737,ycsb-600,1654
18202.3373408804,smallbank-1,1654
602.043840148313,tpcc-8,1654
28645.3333128042,voter-2,1654
12703.0759136784,smallbank-10,1654
29917.3166312645,voter-16,1654
685.74883096968,tpcc-2,1654
19933.1380047195,smallbank-1,1655
626.024326283134,tpcc-8,1655
15535.593801543,ycsb-2400,1655
22260.1575756622,ycsb-600,1655
777.159052878284,tpcc-2,1655
29571.6166459665,voter-16,1655
12879.0642898272,smallbank-10,1655
29298.0832527636,voter-2,1655
12134.1755425928,smallbank-10,1656
30318.3332363147,voter-2,1656
687.996476735643,tpcc-2,1656
28667.9332506741,voter-16,1656
13598.4282034923,ycsb-2400,1656
22276.4262076898,ycsb-600,1656
19016.2272532112,smallbank-1,1656
609.7395069725,tpcc-8,1656
29428.7332528948,voter-16,1657
724.229436230596,tpcc-2,1657
28633.4999541864,voter-2,1657
12659.7234838578,smallbank-10,1657
19749.6190888099,smallbank-1,1657
617.38155571691,tpcc-8,1657
13587.112197901,ycsb-2400,1657
21756.0636931026,ycsb-600,1657
614.57649800328,tpcc-8,1658
18773.4422328012,smallbank-1,1658
22118.0604736097,ycsb-600,1658
13836.3847014885,ycsb-2400,1658
701.712499827672,tpcc-2,1658
29578.466582368,voter-16,1658
11963.7221175486,smallbank-10,1658
28524.0999942952,voter-2,1658
612.997897049414,tpcc-8,1660
19155.5295971187,smallbank-1,1660
22313.213551173,ycsb-600,1660
14393.8504287295,ycsb-2400,1660
701.064968301728,tpcc-2,1660
29066.5333003913,voter-16,1660
12512.2231622476,smallbank-10,1660
28745.8934315633,voter-2,1660
24298.922148971,ycsb-600,1661
18853.8331978867,ycsb-2400,1661
971.116553499218,tpcc-8,1661
25589.2683959715,smallbank-1,1661
47221.7832939819,voter-2,1661
18638.6539613626,smallbank-10,1661
47436.2663259161,voter-16,1661
886.239591322789,tpcc-2,1661
29175.0832428906,voter-16,1662
684.404600191516,tpcc-2,1662
28376.1004679654,voter-2,1662
11944.0392825221,smallbank-10,1662
574.843776108952,tpcc-8,1662
18238.42300726,smallbank-1,1662
21379.0011694811,ycsb-600,1662
14735.805547988,ycsb-2400,1662
12643.348847283,smallbank-10,1663
29318.5999951136,voter-2,1663
721.104582179747,tpcc-2,1663
29719.3832639881,voter-16,1663
22357.4602313664,ycsb-600,1663
15214.2758229707,ycsb-2400,1663
581.212588297935,tpcc-8,1663
18679.5199725366,smallbank-1,1663
730.507549226295,tpcc-2,1664
30455.4333196284,voter-16,1664
12762.3706929269,smallbank-10,1664
30243.9999904227,voter-2,1664
19925.5188862983,smallbank-1,1664
607.948879023327,tpcc-8,1664
13794.846306283,ycsb-2400,1664
22422.844414983,ycsb-600,1664
31446.6999570228,voter-2,1665
13863.1747281256,smallbank-10,1665
31076.2165340748,voter-16,1665
671.282426844732,tpcc-2,1665
10193.8572126532,ycsb-2400,1665
13984.6842080284,ycsb-600,1665
17757.9112716456,smallbank-1,1665
758.620856940927,tpcc-8,1665
18370.4316897634,smallbank-1,1666
614.973529312584,tpcc-8,1666
13679.6814129609,ycsb-2400,1666
22342.4834637119,ycsb-600,1666
29302.783302077,voter-16,1666
693.3797046231,tpcc-2,1666
28403.9333224452,voter-2,1666
12470.9635565454,smallbank-10,1666
29308.0601232295,voter-2,1668
13678.0527412285,smallbank-10,1668
31015.9166351338,voter-16,1668
652.849107914336,tpcc-2,1668
13335.0105629065,ycsb-600,1668
9996.48412258874,ycsb-2400,1668
752.675626499425,tpcc-8,1668
17944.5275225848,smallbank-1,1668
664.405599286103,tpcc-2,1669
31643.7999398768,voter-16,1669
14253.757767438,smallbank-10,1669
32481.6499317885,voter-2,1669
371.048555959414,tpcc-8,1669
18258.0075251799,smallbank-1,1669
14818.9720757333,ycsb-600,1669
9929.93753513743,ycsb-2400,1669
18435.8085594712,ycsb-600,1670
13645.1835249868,ycsb-2400,1670
818.726176383881,tpcc-8,1670
18441.71306634,smallbank-1,1670
14369.7348185603,smallbank-10,1670
31831.6333322723,voter-2,1670
735.565045689716,tpcc-2,1670
31318.0498961285,voter-16,1670
732.673446088347,tpcc-8,1671
18080.3384066152,smallbank-1,1671
13977.7021974153,ycsb-600,1671
10405.5696613477,ycsb-2400,1671
29862.1499616769,voter-16,1671
699.3387805196,tpcc-2,1671
31523.9833333333,voter-2,1671
13801.9545560395,smallbank-10,1671
31546.2333091479,voter-2,1672
14412.6182719468,smallbank-10,1672
32805.5499108782,voter-16,1672
721.927615618489,tpcc-2,1672
18384.4191877053,ycsb-600,1672
13184.0656530318,ycsb-2400,1672
397.395359720357,tpcc-8,1672
18688.9930153962,smallbank-1,1672
663.147543038353,tpcc-2,1673
28892.7333054037,voter-16,1673
13576.3744682101,smallbank-10,1673
31225.2499500396,voter-2,1673
768.140429520749,tpcc-8,1673
18893.8268842468,smallbank-1,1673
14049.468666988,ycsb-600,1673
10980.6998360216,ycsb-2400,1673
12178.4499432339,smallbank-10,1674
28937.7332725641,voter-2,1674
707.510299793271,tpcc-2,1674
30455.9499137081,voter-16,1674
14001.9295644172,ycsb-2400,1674
22358.497353024,ycsb-600,1674
19245.4072230697,smallbank-1,1674
601.290247212491,tpcc-8,1674
31687.4165858638,voter-16,1675
717.322681223026,tpcc-2,1675
31582.0666566657,voter-2,1675
14476.570902056,smallbank-10,1675
19044.1999963597,smallbank-1,1675
788.390274430715,tpcc-8,1675
11806.8151800812,ycsb-2400,1675
15330.6425587345,ycsb-600,1675
10386.7920989478,ycsb-2400,1676
14171.9819621376,ycsb-600,1676
18608.8665542503,smallbank-1,1676
378.6993185432,tpcc-8,1676
29116.5499073123,voter-2,1676
14226.2278904997,smallbank-10,1676
31310.9832811484,voter-16,1676
648.298456347351,tpcc-2,1676
47617.7665627012,voter-16,1678
902.560188149807,tpcc-2,1678
46950.4994561567,voter-2,1678
17454.6557218909,smallbank-10,1678
991.205405648134,tpcc-8,1678
25632.2004128565,smallbank-1,1678
26029.5855633691,ycsb-600,1678
18410.7748027127,ycsb-2400,1678
17931.4596894236,smallbank-10,1679
47405.7165710651,voter-2,1679
873.804750212639,tpcc-2,1679
47237.1999929144,voter-16,1679
25557.8661084781,ycsb-600,1679
19325.3393895525,ycsb-2400,1679
999.556090063811,tpcc-8,1679
26373.9453846479,smallbank-1,1679
885.257648871592,tpcc-2,1680
44255.3163826951,voter-16,1680
18098.5634722726,smallbank-10,1680
46658.6330767109,voter-2,1680
512.092080922712,tpcc-8,1680
26026.3196816341,smallbank-1,1680
25275.5736078113,ycsb-600,1680
18216.3944532917,ycsb-2400,1680
31131.5663096914,voter-2,1681
14558.0999634992,smallbank-10,1681
31969.1166155161,voter-16,1681
705.863918173742,tpcc-2,1681
15822.4192395134,ycsb-600,1681
11407.978046487,ycsb-2400,1681
385.198225128558,tpcc-8,1681
18650.5893882604,smallbank-1,1681
606.105622442355,tpcc-8,1682
20731.7536978228,smallbank-1,1682
23008.5217924983,ycsb-600,1682
13494.1604906143,ycsb-2400,1682
29765.416597214,voter-16,1682
699.623840428952,tpcc-2,1682
28189.2999840261,voter-2,1682
12723.4727619689,smallbank-10,1682
19134.3726402818,ycsb-600,1683
13716.0129896177,ycsb-2400,1683
556.382331196024,tpcc-8,1683
18800.8275793976,smallbank-1,1683
11833.8845556298,smallbank-10,1683
25368.0218554999,voter-2,1683
681.212898775942,tpcc-2,1683
25728.7332925962,voter-16,1683
20756.0996688195,smallbank-1,1684
625.680770252914,tpcc-8,1684
14004.8202178009,ycsb-2400,1684
22571.3182328298,ycsb-600,1684
735.478384544443,tpcc-2,1684
29344.4499320187,voter-16,1684
12077.8697596889,smallbank-10,1684
30203.7499602317,voter-2,1684
10550.187346457,ycsb-2400,1685
14055.351079901,ycsb-600,1685
18567.0452530254,smallbank-1,1685
746.530482271211,tpcc-8,1685
30811.7332896834,voter-2,1685
13864.6986416827,smallbank-10,1685
30857.4666656381,voter-16,1685
698.288220762214,tpcc-2,1685
25431.2998868307,voter-16,1686
674.314155026256,tpcc-2,1686
25449.2333061875,voter-2,1686
11907.9025698931,smallbank-10,1686
17138.2502225829,smallbank-1,1686
565.50826312905,tpcc-8,1686
13507.3530161055,ycsb-2400,1686
19502.3440768131,ycsb-600,1686
11741.816276447,smallbank-10,1687
25472.2658505415,voter-2,1687
690.589533125781,tpcc-2,1687
25396.5831032698,voter-16,1687
14196.2968764208,ycsb-2400,1687
19026.7189501996,ycsb-600,1687
18626.2778735211,smallbank-1,1687
568.332384019336,tpcc-8,1687
24475.066519059,ycsb-600,1688
15807.0332967079,ycsb-2400,1688
647.407177328335,tpcc-8,1688
20456.8157043064,smallbank-1,1688
29470.9999405668,voter-2,1688
12986.0663100461,smallbank-10,1688
30497.3166402357,voter-16,1688
775.164690280934,tpcc-2,1688
1029.19536306321,tpcc-8,1689
26303.9449700039,smallbank-1,1689
26028.174924621,ycsb-600,1689
18341.8072333252,ycsb-2400,1689
879.945519757386,tpcc-2,1689
48038.3833013078,voter-16,1689
18181.7726918865,smallbank-10,1689
47975.8498928539,voter-2,1689
11513.5800513472,smallbank-10,1690
28638.7665984109,voter-2,1690
669.194598595797,tpcc-2,1690
29179.9165917715,voter-16,1690
22485.1251647096,ycsb-600,1690
14837.325760046,ycsb-2400,1690
607.959594090321,tpcc-8,1690
18898.9315437855,smallbank-1,1690
29085.2999539483,voter-16,1691
725.747938452502,tpcc-2,1691
29190.5999858912,voter-2,1691
12921.3598903631,smallbank-10,1691
614.065413727596,tpcc-8,1691
19129.6897473252,smallbank-1,1691
22479.8309229862,ycsb-600,1691
14094.2404778779,ycsb-2400,1691
17898.7046671861,ycsb-600,1692
12808.8967805164,ycsb-2400,1692
392.397201769774,tpcc-8,1692
19332.9892594806,smallbank-1,1692
32189.0999388407,voter-2,1692
14307.8179605776,smallbank-10,1692
32318.4499811476,voter-16,1692
763.860229514664,tpcc-2,1692
427.159482427957,tpcc-8,1693
19685.0459529767,smallbank-1,1693
19981.7495723906,ycsb-600,1693
13933.3314500428,ycsb-2400,1693
790.322709328109,tpcc-2,1693
31874.2332552415,voter-16,1693
14831.566750436,smallbank-10,1693
31693.5532481444,voter-2,1693
12920.8128754898,ycsb-2400,1694
19366.4872878377,ycsb-600,1694
16777.0245769287,smallbank-1,1694
557.694773740031,tpcc-8,1694
11805.455563675,smallbank-10,1694
25366.5165939493,voter-2,1694
665.482279653057,tpcc-2,1694
25262.1499490547,voter-16,1694
26449.9909716417,smallbank-1,1695
503.026165227246,tpcc-8,1695
18458.6164285399,ycsb-2400,1695
26066.8783101491,ycsb-600,1695
47318.3498777609,voter-16,1695
886.098190100142,tpcc-2,1695
46798.7498822231,voter-2,1695
18390.3115006105,smallbank-10,1695
758.791849804095,tpcc-2,1697
29782.4333035509,voter-16,1697
12749.3651030162,smallbank-10,1697
29669.6833002022,voter-2,1697
18598.1124965006,smallbank-1,1697
622.194025412981,tpcc-8,1697
14216.9682747057,ycsb-2400,1697
22632.0320558447,ycsb-600,1697
402.183249806575,tpcc-8,1698
19293.8380035009,smallbank-1,1698
20079.0327055085,ycsb-600,1698
12623.7434594744,ycsb-2400,1698
30474.2666158762,voter-16,1698
757.048262965378,tpcc-2,1698
32233.9832737005,voter-2,1698
14222.9993848553,smallbank-10,1698
29701.8303833649,ycsb-600,1699
21035.7455744882,ycsb-2400,1699
529.241304380135,tpcc-8,1699
26274.9152044048,smallbank-1,1699
19016.6229928679,smallbank-10,1699
47679.3997178969,voter-2,1699
990.686827002376,tpcc-2,1699
47336.0498769263,voter-16,1699
18504.7284308785,smallbank-1,1700
255.898286296091,tpcc-8,1700
10549.218455993,ycsb-2400,1700
13841.6223042979,ycsb-600,1700
659.531938148479,tpcc-2,1700
30918.6665831863,voter-16,1700
14515.6768124244,smallbank-10,1700
29082.6832620808,voter-2,1700
10739.4254760303,ycsb-2400,1701
14156.1093848338,ycsb-600,1701
19023.2333008,smallbank-1,1701
773.33100546523,tpcc-8,1701
30743.8499011073,voter-2,1701
14131.8170484991,smallbank-10,1701
29169.816587422,voter-16,1701
663.680587177922,tpcc-2,1701
29096.649939382,voter-16,1702
732.610192602605,tpcc-2,1702
28976.8999323872,voter-2,1702
12590.086000008,smallbank-10,1702
20264.8562597399,smallbank-1,1702
600.266544002198,tpcc-8,1702
14291.6285151797,ycsb-2400,1702
21855.4040854433,ycsb-600,1702
11854.3365630252,smallbank-10,1703
24866.9332848428,voter-2,1703
644.765690383951,tpcc-2,1703
25368.2665956355,voter-16,1703
12796.333990123,ycsb-2400,1703
18565.1871389745,ycsb-600,1703
16777.2783905645,smallbank-1,1703
565.545680126451,tpcc-8,1703
934.08508323724,tpcc-2,1704
47624.0999261827,voter-16,1704
19070.8473551879,smallbank-10,1704
47718.9999260356,voter-2,1704
1039.64371194026,tpcc-8,1704
26946.1075151708,smallbank-1,1704
29131.9551336655,ycsb-600,1704
20692.3482807902,ycsb-2400,1704
29873.9499960168,voter-2,1705
13851.3363194513,smallbank-10,1705
31384.6665777434,voter-16,1705
700.175164634749,tpcc-2,1705
13723.4546259363,ycsb-600,1705
11225.4871516804,ycsb-2400,1705
757.765966415137,tpcc-8,1705
18723.2810355007,smallbank-1,1705
834.976226892415,tpcc-8,1706
19434.1943838989,smallbank-1,1706
19104.4918683422,ycsb-600,1706
12268.1505372832,ycsb-2400,1706
31028.0999162241,voter-16,1706
723.774788580871,tpcc-2,1706
29447.2665596749,voter-2,1706
14196.6299688579,smallbank-10,1706
24709.3499336966,voter-2,1708
11596.0387915355,smallbank-10,1708
25624.283259877,voter-16,1708
651.130389746476,tpcc-2,1708
12615.8937597781,ycsb-2400,1708
19362.3676295344,ycsb-600,1708
16759.4634626675,smallbank-1,1708
581.94525131705,tpcc-8,1708
650.51469676722,tpcc-2,1709
25703.916631538,voter-16,1709
11468.3282313928,smallbank-10,1709
24943.1119453941,voter-2,1709
17156.3780090817,smallbank-1,1709
552.314259349736,tpcc-8,1709
12391.6745156498,ycsb-2400,1709
19127.3451838978,ycsb-600,1709
14651.711372515,ycsb-2400,1710
20915.9508173962,ycsb-600,1710
19671.1610463812,smallbank-1,1710
420.246444757102,tpcc-8,1710
14525.8834621918,smallbank-10,1710
32015.1499567795,voter-2,1710
749.124698122997,tpcc-2,1710
31931.5999382656,voter-16,1710
17502.5262270936,smallbank-1,1711
613.945548546871,tpcc-8,1711
13856.9571501509,ycsb-2400,1711
22590.6303516332,ycsb-600,1711
29375.199985802,voter-16,1711
707.4719166114,tpcc-2,1711
28899.6332745707,voter-2,1711
12573.2205447529,smallbank-10,1711
32409.516657484,voter-2,1712
15100.0467199291,smallbank-10,1712
32183.616503603,voter-16,1712
785.142956966704,tpcc-2,1712
13497.3787562994,ycsb-2400,1712
20220.1856681515,ycsb-600,1712
19675.9431369422,smallbank-1,1712
848.5570375384,tpcc-8,1712
772.774077251509,tpcc-2,1713
30830.1676510412,voter-16,1713
13052.6275291918,smallbank-10,1713
29748.7166661708,voter-2,1713
20978.0773211015,smallbank-1,1713
