param_name,param_value,n_groups,f1_0,precision_0,recall_0,f1_1,precision_1,recall_1,f1_2,precision_2,recall_2,seed,runtime
alpha,0.75,3,0.4359612724757952,0.2787407145383799,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13,0.3506770133972168
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.3477919101715088
alpha,1.0,2,0.4359612724757952,0.2787407145383799,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13,0.2828986644744873
alpha,1.0,3,0.4359612724757952,0.2787407145383799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.3114879131317138
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.20139741897583
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,0.15724778175354
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,0.2053990364074707
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.3734564781188965
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,0.2838363647460937
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,0.3703207969665527
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.6687498092651367
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,0.5176966190338135
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,0.6678633689880371
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1.550008773803711
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,1.0637855529785156
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,1.398656129837036
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.410895824432373
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0.3966584205627441
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14,0.397946834564209
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.3826601505279541
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0.3999791145324707
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14,0.4017286300659179
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.3828039169311523
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0.3990728855133056
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14,0.4084672927856445
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.3379609584808349
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0.3899812698364258
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14,0.386286973953247
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.3714137077331543
alpha,1.0,2,0.435599778883361,0.2784452296819788,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0.3862345218658447
alpha,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14,0.4020533561706543
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.2089242935180664
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0.2237863540649414
