sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_10,310,32,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,NOT Array2D AND CUDA AND LocalMemory AND NOT bs_1024x1 AND NOT bs_32x2 AND NOT bs_512x2 AND pixelPerThread = 2.00,0,0.967741935483871,1.0,0.9375,19
random_20,620,55,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,NOT Array2D AND Ldg AND LocalMemory AND NOT bs_128x2 AND NOT bs_32x2 AND NOT bs_64x2 AND NOT bs_64x8 AND pixelPerThread != 1.00,2,0.3950617283950617,0.6153846153846154,0.2909090909090909,19
2-wise,380,51,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,NOT Array2D AND TextureMemory AND NOT bs_128x1 AND NOT bs_128x4 AND NOT bs_32x1 AND NOT bs_32x32 AND NOT bs_32x4 AND NOT bs_32x8 AND NOT bs_64x4 AND pixelPerThread = 2.00,0,0.5631067961165048,0.5576923076923077,0.5686274509803921,19
4-wise,6801,671,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 2,CUDA AND LocalMemory AND pixelPerThread = 2.00,0,1.0,1.0,1.0,19
full,13485,2184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA AND TextureMemory AND pixelPerThread = 1.00,0,1.0,1.0,1.0,1
random_2,62,7,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Array2D AND NOT bs_128x2 AND NOT bs_256x2 AND NOT bs_32x32 AND NOT bs_64x1 AND NOT bs_64x8 AND padding >= 32.00 AND pixelPerThread != 4.00,2,0.4,0.2608695652173913,0.8571428571428571,1
random_5,155,25,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Ldg AND NOT bs_1024x1 AND NOT bs_256x2 AND NOT bs_64x4 AND NOT bs_64x8,2,0.3,0.4,0.24,1
random_10,310,48,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Array2D AND NOT bs_256x4 AND NOT bs_32x4 AND NOT bs_512x1 AND NOT bs_64x1 AND NOT bs_64x16 AND NOT bs_64x4 AND pixelPerThread <= 2.00,0,0.4662576687116563,0.3304347826086956,0.7916666666666666,1
random_20,620,96,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Linear1D AND NOT bs_1024x1 AND NOT bs_128x1 AND NOT bs_128x8 AND NOT bs_32x16 AND NOT bs_32x8 AND NOT bs_512x1 AND NOT bs_64x4,0,0.2569832402234637,0.2771084337349397,0.2395833333333333,1
2-wise,376,68,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA AND TextureMemory AND NOT bs_128x4 AND NOT bs_32x2 AND NOT bs_32x4 AND NOT bs_64x1 AND pixelPerThread = 1.00,2,0.9457364341085271,1.0,0.8970588235294118,1
3-wise,2031,383,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA AND TextureMemory AND NOT bs_32x4 AND NOT bs_512x2 AND NOT bs_64x2 AND pixelPerThread = 1.00,0,0.9375866851595008,1.0,0.8825065274151436,1
4-wise,6792,1208,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,Linear1D AND NOT bs_64x8 AND pixelPerThread = 1.00,0,0.4689480354879595,1.0,0.3062913907284768,1
full,13485,2184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA AND TextureMemory AND NOT bs_256x1 AND NOT bs_256x2 AND pixelPerThread = 1.00,1,0.95,1.0,0.9047619047619048,20
random_2,62,12,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA AND TextureMemory AND NOT bs_128x1 AND NOT bs_256x1 AND NOT bs_256x2 AND NOT bs_32x2 AND NOT bs_32x8 AND NOT bs_64x1 AND NOT bs_64x8 AND pixelPerThread = 1.00,1,0.9565217391304348,1.0,0.9166666666666666,20
random_5,155,24,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,Linear1D AND NOT bs_32x32 AND NOT bs_32x4 AND pixelPerThread = 1.00,1,0.6285714285714286,1.0,0.4583333333333333,20
random_10,310,43,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_128x2 AND NOT bs_256x2 AND NOT bs_256x4 AND NOT bs_32x2 AND NOT bs_32x32 AND NOT bs_64x1 AND pixelPerThread = 1.00,1,0.9761904761904764,1.0,0.9534883720930232,20
random_20,620,103,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_256x2 AND NOT bs_64x2 AND pixelPerThread = 1.00,1,0.9852216748768472,1.0,0.970873786407767,20
2-wise,372,59,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_256x2 AND NOT bs_256x4 AND NOT bs_32x1 AND NOT bs_32x2 AND NOT bs_32x4 AND NOT bs_512x1 AND NOT bs_512x2 AND NOT bs_64x2 AND pixelPerThread = 1.00,1,0.9074074074074074,1.0,0.8305084745762712,20
3-wise,2039,371,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND TextureMemory AND NOT bs_32x2 AND NOT bs_32x8 AND pixelPerThread = 1.00,1,0.9519774011299434,1.0,0.908355795148248,20
4-wise,6767,1201,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 1,CUDA AND TextureMemory AND pixelPerThread = 1.00,1,1.0,1.0,1.0,20
full,13485,2132,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND pixelPerThread = 2.00,1,1.0,1.0,1.0,21
random_2,62,9,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,Linear2D AND NOT bs_256x1 AND NOT bs_512x1 AND NOT bs_64x1 AND NOT bs_64x4 AND NOT bs_64x8 AND pixelPerThread <= 2.00,1,0.4705882352941176,0.5,0.4444444444444444,21
random_5,155,38,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND NOT bs_128x1 AND NOT bs_256x1 AND NOT bs_32x1 AND NOT bs_32x32 AND NOT bs_32x4 AND NOT bs_64x16 AND NOT bs_64x4 AND pixelPerThread = 2.00,1,0.958904109589041,1.0,0.9210526315789472,21
random_10,310,49,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,NOT Array2D AND CUDA AND NOT Linear2D AND NOT bs_128x8 AND NOT bs_256x2 AND NOT bs_32x2 AND NOT bs_512x1 AND NOT bs_64x1 AND NOT bs_64x4 AND padding <= 288.00,3,0.2015503875968992,0.1625,0.2653061224489796,21
random_20,620,108,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,Linear2D AND NOT bs_1024x1 AND NOT bs_128x2 AND NOT bs_128x4 AND NOT bs_32x2 AND NOT bs_32x8 AND NOT bs_64x8 AND pixelPerThread = 2.00,1,0.5,1.0,0.3333333333333333,21
2-wise,372,55,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND NOT bs_128x8 AND NOT bs_512x1 AND pixelPerThread = 2.00,1,0.9908256880733944,1.0,0.9818181818181818,21
3-wise,2060,376,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND pixelPerThread = 2.00,1,0.9796472184531886,1.0,0.9601063829787234,21
4-wise,6733,1184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,CUDA AND TextureMemory AND pixelPerThread = 2.00,1,1.0,1.0,1.0,21
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND LocalMemory AND NOT bs_128x4 AND NOT bs_256x2 AND pixelPerThread = 1.00,1,0.9427216344399854,1.0,0.8916494133885439,22
random_2,62,3,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND NOT LocalMemory AND NOT bs_1024x1 AND NOT bs_32x1 AND NOT bs_64x16 AND NOT bs_64x8 AND padding <= 416.00,2,0.2727272727272727,0.1578947368421052,1.0,22
random_5,155,20,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND NOT bs_128x2 AND NOT bs_32x1 AND NOT bs_32x16 AND NOT bs_32x2 AND NOT bs_32x4 AND pixelPerThread = 1.00,1,1.0,1.0,1.0,22
random_10,310,39,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND NOT bs_1024x1 AND NOT bs_256x1 AND NOT bs_512x1 AND NOT bs_64x8 AND pixelPerThread = 1.00,1,1.0,1.0,1.0,22
random_20,620,73,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,CUDA AND LocalMemory AND NOT bs_256x1 AND NOT bs_64x8 AND pixelPerThread = 1.00,1,0.9790209790209792,1.0,0.958904109589041,22
2-wise,379,39,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Array2D AND Ldg AND NOT bs_1024x1 AND NOT bs_32x1 AND NOT bs_32x2 AND NOT bs_32x32 AND NOT bs_64x4,4,0.1782178217821782,0.1451612903225806,0.2307692307692307,22
3-wise,2055,231,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,NOT Array2D AND CUDA AND LocalMemory AND pixelPerThread = 1.00,1,0.9890590809628008,1.0,0.9783549783549784,22
