config_id,workload,time,max-resident-set-size
397,sd_crew_cif_short.y4m,0.13,15540.0
2554,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,49.74,579084.0
922,Johnny_1280x720_60_short.y4m,2.12,303752.0
2512,sd_city_4cif_short.y4m,1.11,48428.0
2030,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,75.62,1007308.0
2200,sd_city_4cif_short.y4m,5.06,58864.0
2200,pedestrian_area_1080p25_short.y4m,14.39,223924.0
2214,Johnny_1280x720_60_short.y4m,14.67,214124.0
20,sd_city_4cif_short.y4m,1.38,81040.0
588,sd_city_4cif_short.y4m,5.03,58676.0
28,sd_bridge_close_cif_short.y4m,0.68,15392.0
1511,sd_city_4cif_short.y4m,5.72,41564.0
153,sd_city_4cif_short.y4m,1.35,80984.0
2782,pedestrian_area_1080p25_short.y4m,3.28,157396.0
2616,sd_bridge_close_cif_short.y4m,0.1,22472.0
531,sd_crew_cif_short.y4m,1.27,25072.0
557,pedestrian_area_1080p25_short.y4m,14.94,223980.0
1437,sintel_trailer_2k_720p24_short.y4m,1.98,184948.0
1590,Johnny_1280x720_60_short.y4m,10.98,131852.0
1046,sd_city_4cif_short.y4m,0.89,22836.0
2192,sintel_trailer_2k_720p24_short.y4m,0.22,125780.0
1281,riverbed_1080p25_short.y4m,27.67,223920.0
1707,pedestrian_area_1080p25_short.y4m,3.05,373756.0
2314,blue_sky_1080p25_short.y4m,2.48,396592.0
353,blue_sky_1080p25_short.y4m,1.73,265668.0
1961,riverbed_1080p25_short.y4m,85.0,251612.0
1702,sd_crew_cif_short.y4m,0.26,27400.0
553,sd_crew_cif_short.y4m,0.13,15540.0
818,sd_crew_cif_short.y4m,2.23,25124.0
1494,riverbed_1080p25_short.y4m,4.25,398056.0
2185,blue_sky_1080p25_short.y4m,16.45,395732.0
1937,riverbed_1080p25_short.y4m,7.24,396544.0
2321,Johnny_1280x720_60_short.y4m,10.11,78720.0
2788,sd_crew_cif_short.y4m,0.17,25800.0
1190,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,51.99,755844.0
2324,sd_city_4cif_short.y4m,0.85,85084.0
11,sd_city_4cif_short.y4m,1.34,81000.0
226,riverbed_1080p25_short.y4m,7.34,252460.0
721,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.42,577448.0
34,sd_bridge_close_cif_short.y4m,0.67,15432.0
1660,sd_crew_cif_short.y4m,0.22,10844.0
300,pedestrian_area_1080p25_short.y4m,3.42,251036.0
1990,sd_bridge_close_cif_short.y4m,0.84,11536.0
2685,sd_bridge_close_cif_short.y4m,0.11,25852.0
448,sd_city_4cif_short.y4m,4.92,59088.0
2265,pedestrian_area_1080p25_short.y4m,40.83,396596.0
205,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.08,1098416.0
1969,riverbed_1080p25_short.y4m,33.43,399420.0
2978,blue_sky_1080p25_short.y4m,18.39,400096.0
486,pedestrian_area_1080p25_short.y4m,14.51,224816.0
518,sd_city_4cif_short.y4m,4.87,59152.0
301,sintel_trailer_2k_720p24_short.y4m,0.44,58432.0
608,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.16,809716.0
1352,sintel_trailer_2k_720p24_short.y4m,2.39,126436.0
2151,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.31,754528.0
2871,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.83,817044.0
1501,sintel_trailer_2k_720p24_short.y4m,2.5,126048.0
1981,sd_bridge_close_cif_short.y4m,0.69,12404.0
12,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.61,755940.0
2178,sd_crew_cif_short.y4m,1.85,21916.0
2704,blue_sky_1080p25_short.y4m,11.77,226024.0
163,pedestrian_area_1080p25_short.y4m,42.04,251544.0
2241,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,50.35,407156.0
2720,blue_sky_1080p25_short.y4m,18.43,151528.0
2551,sd_crew_cif_short.y4m,2.02,21644.0
1046,riverbed_1080p25_short.y4m,5.22,98236.0
2800,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.89,817044.0
995,Johnny_1280x720_60_short.y4m,12.7,326604.0
1825,pedestrian_area_1080p25_short.y4m,40.82,251348.0
755,sd_crew_cif_short.y4m,0.19,27408.0
2072,sintel_trailer_2k_720p24_short.y4m,2.14,198780.0
761,sintel_trailer_2k_720p24_short.y4m,0.26,125568.0
1473,sd_city_4cif_short.y4m,6.6,83548.0
1082,pedestrian_area_1080p25_short.y4m,2.9,250724.0
1417,sintel_trailer_2k_720p24_short.y4m,2.39,93944.0
1552,sd_bridge_close_cif_short.y4m,0.97,21712.0
1292,sd_city_4cif_short.y4m,1.1,40852.0
2317,sd_crew_cif_short.y4m,0.28,27464.0
2204,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.91,1200008.0
520,riverbed_1080p25_short.y4m,3.01,224228.0
849,pedestrian_area_1080p25_short.y4m,1.84,251148.0
2524,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.46,666328.0
1236,sintel_trailer_2k_720p24_short.y4m,3.72,81068.0
388,Johnny_1280x720_60_short.y4m,8.61,120540.0
731,sintel_trailer_2k_720p24_short.y4m,0.26,132220.0
2857,pedestrian_area_1080p25_short.y4m,43.15,252384.0
2678,Johnny_1280x720_60_short.y4m,1.22,188968.0
2820,pedestrian_area_1080p25_short.y4m,1.65,151420.0
815,sd_city_4cif_short.y4m,5.58,142128.0
3103,sd_crew_cif_short.y4m,1.06,15308.0
1489,sintel_trailer_2k_720p24_short.y4m,4.5,199284.0
194,riverbed_1080p25_short.y4m,7.56,396864.0
2400,Johnny_1280x720_60_short.y4m,26.28,194384.0
1676,sd_city_4cif_short.y4m,0.7,157148.0
2613,pedestrian_area_1080p25_short.y4m,31.48,159020.0
2144,sd_bridge_close_cif_short.y4m,0.96,25128.0
803,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.34,755184.0
166,pedestrian_area_1080p25_short.y4m,3.84,251028.0
1203,sd_city_4cif_short.y4m,0.78,47852.0
2174,blue_sky_1080p25_short.y4m,2.16,373748.0
689,sd_crew_cif_short.y4m,0.15,15676.0
2784,sintel_trailer_2k_720p24_short.y4m,0.3,135540.0
1515,riverbed_1080p25_short.y4m,54.77,373548.0
1615,sd_city_4cif_short.y4m,1.29,27284.0
1972,pedestrian_area_1080p25_short.y4m,3.32,396588.0
605,riverbed_1080p25_short.y4m,27.69,226244.0
842,sd_bridge_close_cif_short.y4m,0.65,12440.0
1045,blue_sky_1080p25_short.y4m,31.81,157484.0
531,Johnny_1280x720_60_short.y4m,10.46,326884.0
1157,sd_crew_cif_short.y4m,0.2,13364.0
3041,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.05,1007424.0
70,sintel_trailer_2k_720p24_short.y4m,0.3,137212.0
415,sintel_trailer_2k_720p24_short.y4m,1.97,121780.0
830,sintel_trailer_2k_720p24_short.y4m,1.98,120020.0
716,riverbed_1080p25_short.y4m,2.88,226540.0
1978,Johnny_1280x720_60_short.y4m,8.44,115188.0
2115,pedestrian_area_1080p25_short.y4m,1.94,399816.0
1244,blue_sky_1080p25_short.y4m,14.13,246656.0
497,Johnny_1280x720_60_short.y4m,8.54,120992.0
2856,blue_sky_1080p25_short.y4m,1.43,222316.0
1473,riverbed_1080p25_short.y4m,34.1,254148.0
1061,sd_crew_cif_short.y4m,0.2,13368.0
2737,sd_city_4cif_short.y4m,12.31,42452.0
94,sd_bridge_close_cif_short.y4m,0.12,22320.0
1001,sintel_trailer_2k_720p24_short.y4m,2.3,120224.0
60,sintel_trailer_2k_720p24_short.y4m,0.38,126704.0
2816,riverbed_1080p25_short.y4m,28.84,157360.0
2079,blue_sky_1080p25_short.y4m,1.49,267732.0
2125,blue_sky_1080p25_short.y4m,1.54,253116.0
2537,sd_crew_cif_short.y4m,1.92,25064.0
2771,sd_crew_cif_short.y4m,0.23,15052.0
2208,sd_crew_cif_short.y4m,2.86,14848.0
1715,riverbed_1080p25_short.y4m,6.55,236464.0
3076,sintel_trailer_2k_720p24_short.y4m,0.25,91116.0
2800,sintel_trailer_2k_720p24_short.y4m,0.29,136472.0
1235,sd_bridge_close_cif_short.y4m,0.77,15392.0
2612,Johnny_1280x720_60_short.y4m,7.99,77924.0
3010,sd_bridge_close_cif_short.y4m,0.14,23064.0
1097,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,82.16,665952.0
681,sd_crew_cif_short.y4m,2.33,9672.0
632,sd_city_4cif_short.y4m,5.97,158944.0
1728,Johnny_1280x720_60_short.y4m,0.93,326864.0
72,blue_sky_1080p25_short.y4m,1.76,266608.0
1195,blue_sky_1080p25_short.y4m,17.2,419212.0
2176,riverbed_1080p25_short.y4m,8.18,252776.0
2161,sd_crew_cif_short.y4m,1.49,26784.0
2544,Johnny_1280x720_60_short.y4m,1.83,56892.0
1147,sd_crew_cif_short.y4m,1.08,15308.0
2405,blue_sky_1080p25_short.y4m,15.92,225980.0
646,Johnny_1280x720_60_short.y4m,8.69,120000.0
2618,sintel_trailer_2k_720p24_short.y4m,1.91,120820.0
2402,pedestrian_area_1080p25_short.y4m,3.43,252572.0
2504,pedestrian_area_1080p25_short.y4m,33.04,157072.0
1756,Johnny_1280x720_60_short.y4m,2.74,94936.0
417,sintel_trailer_2k_720p24_short.y4m,3.73,80864.0
2588,sd_bridge_close_cif_short.y4m,0.15,9716.0
873,sd_crew_cif_short.y4m,0.29,27444.0
2887,sd_crew_cif_short.y4m,0.13,16120.0
466,sd_city_4cif_short.y4m,4.9,56464.0
707,pedestrian_area_1080p25_short.y4m,2.08,267380.0
1245,sd_crew_cif_short.y4m,0.26,27328.0
1036,riverbed_1080p25_short.y4m,7.73,396868.0
467,sd_bridge_close_cif_short.y4m,0.66,15432.0
2240,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,109.29,664292.0
198,pedestrian_area_1080p25_short.y4m,3.78,393120.0
1132,Johnny_1280x720_60_short.y4m,1.94,291396.0
1687,sd_crew_cif_short.y4m,1.37,25228.0
887,sd_crew_cif_short.y4m,1.71,25248.0
2381,Johnny_1280x720_60_short.y4m,1.65,301252.0
1263,pedestrian_area_1080p25_short.y4m,3.55,396864.0
2182,sd_crew_cif_short.y4m,1.51,21868.0
1950,pedestrian_area_1080p25_short.y4m,19.96,395584.0
699,riverbed_1080p25_short.y4m,60.12,369544.0
1492,pedestrian_area_1080p25_short.y4m,16.56,246680.0
1672,sd_crew_cif_short.y4m,0.21,10888.0
782,sd_bridge_close_cif_short.y4m,0.66,15388.0
2218,pedestrian_area_1080p25_short.y4m,21.97,267432.0
2152,sintel_trailer_2k_720p24_short.y4m,4.52,128060.0
2021,sd_city_4cif_short.y4m,1.12,24588.0
1355,riverbed_1080p25_short.y4m,5.89,370108.0
117,Johnny_1280x720_60_short.y4m,1.04,212132.0
738,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.1,755524.0
2580,Johnny_1280x720_60_short.y4m,1.9,94932.0
1063,blue_sky_1080p25_short.y4m,1.27,397588.0
1053,pedestrian_area_1080p25_short.y4m,1.95,395956.0
1732,sintel_trailer_2k_720p24_short.y4m,2.45,198700.0
689,pedestrian_area_1080p25_short.y4m,1.64,226028.0
129,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.38,755784.0
1554,Johnny_1280x720_60_short.y4m,11.66,189844.0
148,sd_crew_cif_short.y4m,0.29,27444.0
1701,sd_crew_cif_short.y4m,0.22,13376.0
1235,Johnny_1280x720_60_short.y4m,11.21,114832.0
2217,sd_crew_cif_short.y4m,1.07,15460.0
1051,sintel_trailer_2k_720p24_short.y4m,2.05,79752.0
600,Johnny_1280x720_60_short.y4m,8.66,120904.0
964,blue_sky_1080p25_short.y4m,13.05,155164.0
2292,sintel_trailer_2k_720p24_short.y4m,2.25,127916.0
2223,Johnny_1280x720_60_short.y4m,7.94,78576.0
1356,Johnny_1280x720_60_short.y4m,0.89,131008.0
1585,sintel_trailer_2k_720p24_short.y4m,4.38,94708.0
1408,pedestrian_area_1080p25_short.y4m,34.14,180292.0
2426,sd_bridge_close_cif_short.y4m,0.17,9716.0
2663,sd_city_4cif_short.y4m,0.78,86604.0
2206,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.18,574016.0
819,sintel_trailer_2k_720p24_short.y4m,2.17,79716.0
2181,sd_crew_cif_short.y4m,1.07,15456.0
2262,sd_crew_cif_short.y4m,0.21,25676.0
731,riverbed_1080p25_short.y4m,3.21,245136.0
2208,sd_bridge_close_cif_short.y4m,1.83,14856.0
1231,sd_crew_cif_short.y4m,0.23,13416.0
360,sd_crew_cif_short.y4m,0.28,23340.0
765,blue_sky_1080p25_short.y4m,2.84,251752.0
2115,Johnny_1280x720_60_short.y4m,1.04,326916.0
772,riverbed_1080p25_short.y4m,3.64,374428.0
774,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.11,1103564.0
357,blue_sky_1080p25_short.y4m,34.11,250584.0
3053,sd_crew_cif_short.y4m,0.17,14184.0
2476,sintel_trailer_2k_720p24_short.y4m,2.17,120772.0
2516,Johnny_1280x720_60_short.y4m,1.8,193796.0
1410,sd_bridge_close_cif_short.y4m,0.12,22164.0
866,sd_city_4cif_short.y4m,5.1,58304.0
856,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.12,1201336.0
100,pedestrian_area_1080p25_short.y4m,3.79,251576.0
2620,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.75,807788.0
694,sd_bridge_close_cif_short.y4m,1.3,25072.0
1525,blue_sky_1080p25_short.y4m,27.4,369920.0
624,sintel_trailer_2k_720p24_short.y4m,1.91,120220.0
2632,sd_crew_cif_short.y4m,0.13,15632.0
266,sd_crew_cif_short.y4m,0.27,23300.0
3031,pedestrian_area_1080p25_short.y4m,21.24,422312.0
2347,sd_bridge_close_cif_short.y4m,1.41,26716.0
2837,blue_sky_1080p25_short.y4m,2.38,251568.0
1780,Johnny_1280x720_60_short.y4m,12.56,82604.0
512,sintel_trailer_2k_720p24_short.y4m,2.13,120820.0
2605,sd_bridge_close_cif_short.y4m,0.14,22164.0
2922,Johnny_1280x720_60_short.y4m,8.8,116276.0
7,riverbed_1080p25_short.y4m,8.14,396864.0
2396,sintel_trailer_2k_720p24_short.y4m,2.97,208744.0
1057,riverbed_1080p25_short.y4m,28.58,157184.0
1288,sd_crew_cif_short.y4m,1.18,12520.0
311,sd_city_4cif_short.y4m,1.2,81036.0
2630,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.37,758504.0
1632,sintel_trailer_2k_720p24_short.y4m,2.04,79988.0
1109,riverbed_1080p25_short.y4m,32.57,159772.0
2946,pedestrian_area_1080p25_short.y4m,1.89,396084.0
2082,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,50.9,814300.0
1862,Johnny_1280x720_60_short.y4m,25.22,193528.0
2096,riverbed_1080p25_short.y4m,35.22,395748.0
1902,sd_city_4cif_short.y4m,7.53,37208.0
2339,sintel_trailer_2k_720p24_short.y4m,0.27,120728.0
2005,riverbed_1080p25_short.y4m,36.05,423192.0
355,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.32,757728.0
2571,sd_city_4cif_short.y4m,0.76,163292.0
32,sd_city_4cif_short.y4m,4.84,59252.0
619,Johnny_1280x720_60_short.y4m,11.21,115444.0
1948,riverbed_1080p25_short.y4m,27.78,224116.0
2698,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.41,807920.0
1754,sd_bridge_close_cif_short.y4m,0.2,15076.0
591,sd_crew_cif_short.y4m,1.08,15304.0
2235,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,42.26,575528.0
2151,sd_crew_cif_short.y4m,0.29,23344.0
1518,sd_bridge_close_cif_short.y4m,1.37,25204.0
2484,sd_bridge_close_cif_short.y4m,0.12,21556.0
1611,pedestrian_area_1080p25_short.y4m,17.17,395708.0
1923,Johnny_1280x720_60_short.y4m,27.15,194540.0
638,sintel_trailer_2k_720p24_short.y4m,2.5,198876.0
2591,sd_city_4cif_short.y4m,10.25,77796.0
2311,sintel_trailer_2k_720p24_short.y4m,3.64,118940.0
253,Johnny_1280x720_60_short.y4m,27.91,193616.0
729,pedestrian_area_1080p25_short.y4m,1.4,226556.0
2965,sd_city_4cif_short.y4m,7.79,86552.0
245,sintel_trailer_2k_720p24_short.y4m,0.41,126704.0
2163,blue_sky_1080p25_short.y4m,2.65,393124.0
2125,sintel_trailer_2k_720p24_short.y4m,0.25,126688.0
967,riverbed_1080p25_short.y4m,34.24,418668.0
1489,pedestrian_area_1080p25_short.y4m,41.99,392940.0
1579,sd_crew_cif_short.y4m,0.25,25792.0
222,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.07,1098088.0
24,riverbed_1080p25_short.y4m,8.14,251036.0
422,blue_sky_1080p25_short.y4m,11.52,227924.0
2218,sd_city_4cif_short.y4m,8.53,88156.0
1375,sd_crew_cif_short.y4m,1.79,27032.0
106,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.0,1006228.0
2114,sd_bridge_close_cif_short.y4m,0.75,12392.0
842,blue_sky_1080p25_short.y4m,12.11,157708.0
136,riverbed_1080p25_short.y4m,7.87,110156.0
367,pedestrian_area_1080p25_short.y4m,42.21,252388.0
1212,sd_crew_cif_short.y4m,1.24,13904.0
1285,sd_city_4cif_short.y4m,14.95,46904.0
2016,pedestrian_area_1080p25_short.y4m,1.46,245676.0
746,sintel_trailer_2k_720p24_short.y4m,0.28,135052.0
2030,sintel_trailer_2k_720p24_short.y4m,3.73,189168.0
1664,sd_crew_cif_short.y4m,0.24,13428.0
481,Johnny_1280x720_60_short.y4m,9.05,113956.0
508,pedestrian_area_1080p25_short.y4m,14.53,225824.0
211,sd_bridge_close_cif_short.y4m,0.17,27408.0
234,pedestrian_area_1080p25_short.y4m,2.11,265732.0
3090,sd_crew_cif_short.y4m,1.02,15408.0
339,sd_city_4cif_short.y4m,1.39,81036.0
2208,pedestrian_area_1080p25_short.y4m,43.79,182208.0
1581,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.97,902044.0
2697,pedestrian_area_1080p25_short.y4m,1.81,247512.0
2560,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,81.63,754348.0
1941,sd_crew_cif_short.y4m,0.25,23316.0
514,riverbed_1080p25_short.y4m,33.22,399484.0
879,blue_sky_1080p25_short.y4m,34.32,396684.0
274,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.68,755940.0
2831,sd_bridge_close_cif_short.y4m,0.14,25736.0
79,sintel_trailer_2k_720p24_short.y4m,0.4,128288.0
569,pedestrian_area_1080p25_short.y4m,14.37,222072.0
2488,sintel_trailer_2k_720p24_short.y4m,0.24,121056.0
571,pedestrian_area_1080p25_short.y4m,14.43,222444.0
27,blue_sky_1080p25_short.y4m,11.27,223760.0
1628,blue_sky_1080p25_short.y4m,30.62,182224.0
939,sd_bridge_close_cif_short.y4m,0.1,12652.0
235,pedestrian_area_1080p25_short.y4m,3.52,250772.0
1863,blue_sky_1080p25_short.y4m,30.2,110164.0
2128,sd_city_4cif_short.y4m,12.75,145096.0
1480,Johnny_1280x720_60_short.y4m,2.36,92384.0
2924,sd_crew_cif_short.y4m,1.69,26788.0
1244,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,41.76,898324.0
952,blue_sky_1080p25_short.y4m,33.29,179956.0
2477,blue_sky_1080p25_short.y4m,1.23,157380.0
2938,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.24,753228.0
75,sd_bridge_close_cif_short.y4m,0.17,23104.0
2279,Johnny_1280x720_60_short.y4m,12.64,191588.0
245,pedestrian_area_1080p25_short.y4m,3.46,251576.0
36,pedestrian_area_1080p25_short.y4m,14.36,223928.0
1781,pedestrian_area_1080p25_short.y4m,1.75,222368.0
2429,Johnny_1280x720_60_short.y4m,11.97,327052.0
420,sd_bridge_close_cif_short.y4m,0.11,15628.0
1031,pedestrian_area_1080p25_short.y4m,1.47,155656.0
2182,sd_city_4cif_short.y4m,8.58,85040.0
1268,blue_sky_1080p25_short.y4m,23.53,157084.0
2919,blue_sky_1080p25_short.y4m,2.84,396596.0
2245,pedestrian_area_1080p25_short.y4m,4.15,112516.0
1059,sintel_trailer_2k_720p24_short.y4m,0.41,189380.0
3044,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.89,704532.0
26,sintel_trailer_2k_720p24_short.y4m,0.41,127224.0
335,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.93,753280.0
730,sintel_trailer_2k_720p24_short.y4m,0.44,81356.0
2185,sd_city_4cif_short.y4m,7.01,158776.0
237,blue_sky_1080p25_short.y4m,32.49,251656.0
874,riverbed_1080p25_short.y4m,3.84,398032.0
185,blue_sky_1080p25_short.y4m,2.89,251580.0
670,pedestrian_area_1080p25_short.y4m,14.45,225932.0
2447,blue_sky_1080p25_short.y4m,28.79,157084.0
715,Johnny_1280x720_60_short.y4m,24.16,193532.0
1860,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,51.23,571124.0
2568,sd_city_4cif_short.y4m,1.09,27096.0
2108,pedestrian_area_1080p25_short.y4m,19.67,395632.0
2014,Johnny_1280x720_60_short.y4m,11.15,83268.0
2632,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,2.96,807988.0
1671,sd_crew_cif_short.y4m,2.34,21692.0
464,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.17,805736.0
2579,sd_city_4cif_short.y4m,4.91,59088.0
559,Johnny_1280x720_60_short.y4m,8.7,120988.0
150,Johnny_1280x720_60_short.y4m,1.87,192844.0
505,sintel_trailer_2k_720p24_short.y4m,2.01,119716.0
113,riverbed_1080p25_short.y4m,6.65,238000.0
1226,sd_city_4cif_short.y4m,16.45,150392.0
612,pedestrian_area_1080p25_short.y4m,19.67,397496.0
2321,sd_crew_cif_short.y4m,1.1,12468.0
239,sd_bridge_close_cif_short.y4m,0.17,23104.0
2292,sd_city_4cif_short.y4m,5.98,83900.0
159,blue_sky_1080p25_short.y4m,2.94,251028.0
2303,sintel_trailer_2k_720p24_short.y4m,3.8,82196.0
1339,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.54,899652.0
2029,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,55.2,1196124.0
1113,sd_bridge_close_cif_short.y4m,0.86,25072.0
350,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.86,815372.0
2742,riverbed_1080p25_short.y4m,35.98,399588.0
914,sd_city_4cif_short.y4m,1.29,81040.0
1647,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.36,1107760.0
2962,sd_crew_cif_short.y4m,1.86,21804.0
2628,riverbed_1080p25_short.y4m,3.96,399788.0
2264,sd_crew_cif_short.y4m,0.27,23296.0
1162,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.83,576900.0
1044,blue_sky_1080p25_short.y4m,18.82,150784.0
2484,pedestrian_area_1080p25_short.y4m,2.06,253816.0
901,blue_sky_1080p25_short.y4m,1.18,226256.0
1756,pedestrian_area_1080p25_short.y4m,3.74,180540.0
2495,pedestrian_area_1080p25_short.y4m,16.87,397628.0
1015,pedestrian_area_1080p25_short.y4m,14.47,139996.0
946,riverbed_1080p25_short.y4m,29.05,225996.0
1743,riverbed_1080p25_short.y4m,57.41,112676.0
1260,riverbed_1080p25_short.y4m,7.45,111976.0
387,pedestrian_area_1080p25_short.y4m,14.55,225764.0
2113,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,59.79,1201396.0
701,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.38,815508.0
1544,sd_bridge_close_cif_short.y4m,0.65,20588.0
856,riverbed_1080p25_short.y4m,4.62,419496.0
390,sd_bridge_close_cif_short.y4m,0.68,15392.0
2570,Johnny_1280x720_60_short.y4m,25.43,52072.0
2912,sd_city_4cif_short.y4m,5.65,41112.0
2538,pedestrian_area_1080p25_short.y4m,3.11,374108.0
3096,sd_city_4cif_short.y4m,8.09,165224.0
1597,blue_sky_1080p25_short.y4m,14.01,396008.0
25,sd_bridge_close_cif_short.y4m,0.17,23112.0
955,blue_sky_1080p25_short.y4m,33.52,159004.0
590,sd_city_4cif_short.y4m,5.07,59084.0
2487,blue_sky_1080p25_short.y4m,1.5,418896.0
252,sd_crew_cif_short.y4m,0.18,22524.0
2078,pedestrian_area_1080p25_short.y4m,1.89,268392.0
446,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.12,811600.0
871,sd_crew_cif_short.y4m,0.17,27376.0
323,Johnny_1280x720_60_short.y4m,2.71,56952.0
123,blue_sky_1080p25_short.y4m,2.53,237460.0
1667,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.88,1005520.0
2940,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.83,814540.0
2887,blue_sky_1080p25_short.y4m,1.14,224200.0
2442,Johnny_1280x720_60_short.y4m,8.91,122652.0
1274,sd_crew_cif_short.y4m,0.23,13416.0
2138,sintel_trailer_2k_720p24_short.y4m,2.12,120104.0
783,sintel_trailer_2k_720p24_short.y4m,3.83,83272.0
6,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.13,754532.0
262,sd_bridge_close_cif_short.y4m,0.17,10632.0
1553,sd_bridge_close_cif_short.y4m,0.66,12476.0
1863,pedestrian_area_1080p25_short.y4m,35.7,111796.0
917,sd_crew_cif_short.y4m,3.2,22732.0
509,sd_city_4cif_short.y4m,5.02,57660.0
1351,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.86,1103720.0
2060,sd_city_4cif_short.y4m,7.94,162336.0
2643,Johnny_1280x720_60_short.y4m,1.27,299924.0
400,sd_city_4cif_short.y4m,4.91,58680.0
3108,blue_sky_1080p25_short.y4m,33.51,181812.0
1781,sd_crew_cif_short.y4m,0.15,15684.0
1069,pedestrian_area_1080p25_short.y4m,2.75,157348.0
450,sintel_trailer_2k_720p24_short.y4m,1.9,121696.0
1755,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,46.41,898344.0
79,riverbed_1080p25_short.y4m,8.22,250044.0
954,Johnny_1280x720_60_short.y4m,1.51,91264.0
3026,pedestrian_area_1080p25_short.y4m,3.13,369836.0
107,sintel_trailer_2k_720p24_short.y4m,0.34,119732.0
1998,sintel_trailer_2k_720p24_short.y4m,0.25,80576.0
2022,riverbed_1080p25_short.y4m,52.24,158972.0
1491,riverbed_1080p25_short.y4m,3.95,422748.0
2372,sd_crew_cif_short.y4m,1.35,25124.0
409,pedestrian_area_1080p25_short.y4m,14.98,224272.0
1175,sd_crew_cif_short.y4m,0.21,25680.0
2121,pedestrian_area_1080p25_short.y4m,3.32,98444.0
86,riverbed_1080p25_short.y4m,7.72,251528.0
1383,pedestrian_area_1080p25_short.y4m,19.39,269508.0
3009,blue_sky_1080p25_short.y4m,34.34,252124.0
2958,sd_crew_cif_short.y4m,0.26,27400.0
341,Johnny_1280x720_60_short.y4m,2.01,194384.0
1970,sd_crew_cif_short.y4m,1.16,23480.0
2369,sd_bridge_close_cif_short.y4m,0.62,15432.0
2686,riverbed_1080p25_short.y4m,33.22,399484.0
88,riverbed_1080p25_short.y4m,7.1,251800.0
