sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_2,46,8,min = 1 AND none = 1 AND polly_parallel = 1,pollydefaulttilesize==4 AND pollyoptmaxconstantterm_100==1,0,0.0,0.0,0.0,22
random_5,115,18,min = 1 AND none = 1 AND polly_parallel = 1,pollydefaulttilesize==256 AND pollyrtcmaxparameters==2 AND polly==1,0,0.0,0.0,0.0,22
random_10,230,33,min = 1 AND none = 1 AND polly_parallel = 1,min==0 AND parallel_force==1 AND polly_opt_simplify_deps==1,0,0.0,0.0,0.0,22
random_20,460,76,min = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1==0,4,0.2801724137931035,0.1675257731958762,0.8552631578947368,22
2-wise,57,7,min = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_100==1 AND polly==0 AND polly_no_tiling==0 AND polly_parallel==0,0,0.0,0.0,0.0,22
3-wise,258,36,min = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1000==1 AND pollyrtcmaxparameters==4 AND value_based==0 AND parallel==0,0,0.0,0.0,0.0,22
4-wise,960,160,min = 1 AND none = 1 AND polly_parallel = 1,min==1 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,22
full,60000,10000,max = 1 AND none = 1 AND polly_parallel = 1,min==0 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,23
random_2,46,6,max = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_100==1 AND min==1 AND polly_parallel==1,0,0.0,0.0,0.0,23
random_5,115,16,max = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_10000==1 AND pollyrtcmaxparameters==16 AND polly_opt_simplify_deps==1,0,0.0,0.0,0.0,23
random_10,230,27,max = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxcoefficient_1000==0 AND pollyrtcmaxparameters==16,0,0.2372881355932203,0.21875,0.2592592592592592,23
random_20,460,74,max = 1 AND none = 1 AND polly_parallel = 1,min==0 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,23
2-wise,56,9,max = 1 AND none = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1==1 AND polly_parallel==0,0,0.0,0.0,0.0,23
3-wise,254,40,max = 1 AND none = 1 AND polly_parallel = 1,value_based==0 AND polly==0 AND polly_no_tiling==0,0,0.2972972972972973,0.3235294117647059,0.275,23
4-wise,979,149,max = 1 AND none = 1 AND polly_parallel = 1,min==0 AND polly==0 AND polly_parallel==1,0,1.0,1.0,1.0,23
full,60000,10000,memory_based = 1 AND min = 1 AND polly_parallel = 1,value_based==0 AND min==1 AND polly_parallel==1,0,1.0,1.0,1.0,24
random_2,46,6,memory_based = 1 AND min = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1000==1 AND value_based==0 AND polly==1,0,0.0,0.0,0.0,24
random_5,115,24,memory_based = 1 AND min = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_1000==0 AND min==0 AND polly_opt_simplify_deps==0 AND polly_parallel==1,0,0.0,0.0,0.0,24
random_10,230,42,memory_based = 1 AND min = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_100==0 AND value_based==1 AND min==0 AND parallel_force==0,0,0.0,0.0,0.0,24
random_20,460,74,memory_based = 1 AND min = 1 AND polly_parallel = 1,value_based==0 AND min==1 AND polly_parallel==1,0,1.0,1.0,1.0,24
2-wise,51,8,memory_based = 1 AND min = 1 AND polly_parallel = 1,pollydefaulttilesize==64 AND pollyoptmaxconstantterm_100==0 AND min==0 AND polly_parallel==1,0,0.0,0.0,0.0,24
3-wise,256,48,memory_based = 1 AND min = 1 AND polly_parallel = 1,pollyoptmaxconstantterm_10000==0 AND polly_opt_simplify_deps==1 AND polly_parallel==0,0,0.0,0.0,0.0,24
4-wise,955,156,memory_based = 1 AND min = 1 AND polly_parallel = 1,min==0,0,0.0,0.0,0.0,24
full,60000,7500,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps==0,0,0.0,0.0,0.0,25
random_2,46,5,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_1000==0 AND pollyoptmaxconstantterm_10000==1 AND parallel_force==0,0,0.0,0.0,0.0,25
random_5,115,17,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==4 AND min==0 AND parallel==1,0,0.0,0.0,0.0,25
random_10,230,21,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==64 AND pollyoptmaxcoefficient_1000==1 AND pollyrtcmaxparameters==2,0,0.0,0.0,0.0,25
random_20,460,69,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_100==0 AND pollyrtcmaxparameters==2 AND polly==1 AND polly_parallel==1,0,0.0,0.0,0.0,25
2-wise,56,12,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_100==0 AND pollyoptmaxconstantterm_100==0 AND parallel_force==1 AND polly_no_tiling==0,0,0.0,0.0,0.0,25
3-wise,260,39,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==64 AND pollyrtcmaxparameters==2 AND parallel_force==1 AND polly_opt_simplify_deps==0,0,0.0,0.0,0.0,25
4-wise,944,113,none = 1 AND polly_no_tiling = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize==64 AND polly==1 AND polly_no_tiling==1,0,0.0,0.0,0.0,25
full,60000,7500,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_10000==0,0,0.2162162162162162,0.125,0.8,26
random_2,46,8,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_10==1 AND parallel==1,0,0.0,0.0,0.0,26
random_5,115,17,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxcoefficient_100==0 AND pollyoptmaxcoefficient_10000==0 AND pollyoptmaxconstantterm_100==0 AND pollyrtcmaxparameters==1,3,0.1666666666666666,0.1578947368421052,0.1764705882352941,26
random_10,230,32,max = 1 AND polly = 1 AND polly_opt_simplify_deps = 1,pollyoptmaxconstantterm_1000==1 AND pollyrtcmaxparameters==1 AND min==0 AND polly_parallel==0,0,0.0,0.0,0.0,26
