sg_distribution,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
tri_modal_split,581,tff = 1 AND no-mbtree = 1 AND cpu-independent = 1,tff AND no-mbtree AND cpu-independent,1,1.0,1.0,1.0,33
power_law,581,tff = 1 AND no-mbtree = 1 AND cpu-independent = 1,tff AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,33
normal,620,no-fast-pskip = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-fast-pskip AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,34
uniform,620,no-fast-pskip = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-fast-pskip AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,34
bi_modal_split,620,no-fast-pskip = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-fast-pskip AND no-dct-decimate AND cpu-independent,1,1.0,1.0,1.0,34
tri_modal_split,620,no-fast-pskip = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,NOT cpu-independent,0,0.0,0.0,0.0,34
power_law,620,no-fast-pskip = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-fast-pskip AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,34
normal,621,bff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,bff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,35
uniform,621,bff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,bff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,35
bi_modal_split,621,bff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,bff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,35
tri_modal_split,621,bff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,constrained-intra AND no-dct-decimate AND cpu-independent,2,0.8500400962309543,0.8466453674121406,0.8534621578099839,35
power_law,621,bff = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,bff AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,35
normal,587,tff = 1 AND no-8x8dct = 1 AND cpu-independent = 1,tff AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,36
uniform,587,tff = 1 AND no-8x8dct = 1 AND cpu-independent = 1,tff AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,36
bi_modal_split,587,tff = 1 AND no-8x8dct = 1 AND cpu-independent = 1,tff AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,36
tri_modal_split,587,tff = 1 AND no-8x8dct = 1 AND cpu-independent = 1,tff AND no-8x8dct AND cpu-independent,1,1.0,1.0,1.0,36
power_law,587,tff = 1 AND no-8x8dct = 1 AND cpu-independent = 1,tff AND no-8x8dct AND cpu-independent,0,1.0,1.0,1.0,36
normal,605,no-scenecut = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,no-scenecut AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,37
uniform,605,no-scenecut = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,no-scenecut AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,37
bi_modal_split,605,no-scenecut = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,no-scenecut AND no-mixed-refs AND cpu-independent,1,1.0,1.0,1.0,37
tri_modal_split,605,no-scenecut = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,no-scenecut AND no-mixed-refs AND cpu-independent,1,1.0,1.0,1.0,37
power_law,605,no-scenecut = 1 AND no-mixed-refs = 1 AND cpu-independent = 1,no-scenecut AND no-mixed-refs AND cpu-independent,0,1.0,1.0,1.0,37
normal,584,no-deblock = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,no-deblock AND no-fast-pskip AND cpu-independent,1,1.0,1.0,1.0,38
uniform,584,no-deblock = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,no-deblock AND no-fast-pskip AND cpu-independent,0,1.0,1.0,1.0,38
bi_modal_split,584,no-deblock = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,no-deblock AND no-fast-pskip AND cpu-independent,1,1.0,1.0,1.0,38
tri_modal_split,584,no-deblock = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,no-deblock AND no-fast-pskip AND cpu-independent,1,1.0,1.0,1.0,38
power_law,584,no-deblock = 1 AND no-fast-pskip = 1 AND cpu-independent = 1,no-deblock AND no-fast-pskip AND cpu-independent,0,1.0,1.0,1.0,38
normal,602,no-scenecut = 1 AND no-weightb = 1 AND cpu-independent = 1,no-scenecut AND no-weightb AND cpu-independent,1,1.0,1.0,1.0,39
uniform,602,no-scenecut = 1 AND no-weightb = 1 AND cpu-independent = 1,no-scenecut AND no-weightb AND cpu-independent,0,1.0,1.0,1.0,39
bi_modal_split,602,no-scenecut = 1 AND no-weightb = 1 AND cpu-independent = 1,no-scenecut AND no-weightb AND cpu-independent,1,1.0,1.0,1.0,39
tri_modal_split,602,no-scenecut = 1 AND no-weightb = 1 AND cpu-independent = 1,no-scenecut AND no-weightb AND cpu-independent,1,1.0,1.0,1.0,39
power_law,602,no-scenecut = 1 AND no-weightb = 1 AND cpu-independent = 1,no-scenecut AND no-weightb AND cpu-independent,0,1.0,1.0,1.0,39
normal,596,no-deblock = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-deblock AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,3
uniform,596,no-deblock = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-deblock AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,3
bi_modal_split,596,no-deblock = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-deblock AND no-dct-decimate AND cpu-independent,1,1.0,1.0,1.0,3
tri_modal_split,596,no-deblock = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-deblock AND no-dct-decimate AND cpu-independent,1,1.0,1.0,1.0,3
power_law,596,no-deblock = 1 AND no-dct-decimate = 1 AND cpu-independent = 1,no-deblock AND no-dct-decimate AND cpu-independent,0,1.0,1.0,1.0,3
normal,610,no-psy = 1 AND no-mbtree = 1 AND cpu-independent = 1,no-psy AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,40
uniform,610,no-psy = 1 AND no-mbtree = 1 AND cpu-independent = 1,no-psy AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,40
bi_modal_split,610,no-psy = 1 AND no-mbtree = 1 AND cpu-independent = 1,no-psy AND no-mbtree AND cpu-independent,1,1.0,1.0,1.0,40
tri_modal_split,610,no-psy = 1 AND no-mbtree = 1 AND cpu-independent = 1,NOT cpu-independent,0,0.0,0.0,0.0,40
power_law,610,no-psy = 1 AND no-mbtree = 1 AND cpu-independent = 1,no-psy AND no-mbtree AND cpu-independent,0,1.0,1.0,1.0,40
normal,575,no-deblock = 1 AND cpu-independent = 1 AND aud = 1,no-deblock AND cpu-independent AND NOT aud,1,1.0,1.0,1.0,41
uniform,575,no-deblock = 1 AND cpu-independent = 1 AND aud = 1,no-deblock AND cpu-independent AND NOT aud,0,1.0,1.0,1.0,41
