sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
4-wise,291,37,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,18
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,19
random_2,20,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionZpaq==0 AND disableCompressibilityTesting==1 AND unlimitedWindowSize==1,0,0.8571428571428571,0.75,1.0,19
random_5,50,5,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==0 AND level==2,0,0.0,0.0,0.0,19
random_10,100,7,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,19
random_20,200,22,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,19
2-wise,56,8,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,19
3-wise,149,16,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,19
4-wise,295,34,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,19
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionZpaq==1 AND disableCompressibilityTesting==1 AND level==1,1,0.0344827586206896,0.25,0.0185185185185185,1
random_2,20,2,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,level==7 AND unlimitedWindowSize==1,0,0.0,0.0,0.0,1
random_5,50,6,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,encryption==1 AND level==3,0,0.0,0.0,0.0,1
random_10,100,19,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionGzip==1 AND encryption==0,0,0.0,0.0,0.0,1
random_20,200,22,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionGzip==0 AND disableCompressibilityTesting==0 AND level==2 AND unlimitedWindowSize==0,0,0.0,0.0,0.0,1
2-wise,56,7,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression==1 AND compressionGzip==0 AND compressionZpaq==0 AND level==8,0,0.2,0.3333333333333333,0.1428571428571428,1
3-wise,153,26,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionGzip==0 AND disableCompressibilityTesting==0 AND level==6 AND unlimitedWindowSize==0,0,0.0,0.0,0.0,1
4-wise,296,34,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression==0 AND disableCompressibilityTesting==0 AND level==1,0,0.0,0.0,0.0,1
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
random_2,20,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
random_5,50,5,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
random_10,100,11,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
random_20,200,24,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
2-wise,58,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
3-wise,153,19,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
4-wise,281,37,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,20
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,21
random_2,20,4,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,encryption==0 AND level==1 AND unlimitedWindowSize==1,0,0.0,0.0,0.0,21
random_5,50,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,encryption==1 AND unlimitedWindowSize==1,2,0.72,0.5625,1.0,21
random_10,100,11,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionZpaq==1 AND encryption==1 AND unlimitedWindowSize==1,1,0.2666666666666666,0.5,0.1818181818181818,21
random_20,200,25,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionLzo==1 AND encryption==0 AND level==4,0,0.0,0.0,0.0,21
2-wise,56,12,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionZpaq==0 AND encryption==0 AND level==3 AND unlimitedWindowSize==1,0,0.0,0.0,0.0,21
3-wise,152,20,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionLrzip==1 AND level==5 AND unlimitedWindowSize==0,0,0.0,0.0,0.0,21
4-wise,303,39,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionGzip==0 AND disableCompressibilityTesting==1 AND encryption==1 AND level==1,1,0.1702127659574468,0.5,0.1025641025641025,21
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,22
random_2,20,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,22
random_5,50,6,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionLrzip==0 AND encryption==1 AND level==4 AND unlimitedWindowSize==0,0,0.0,0.0,0.0,22
random_10,100,12,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,2,1.0,1.0,1.0,22
random_20,200,30,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,22
2-wise,56,5,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression==0 AND level==3,0,0.0,0.0,0.0,22
3-wise,156,23,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,22
4-wise,304,38,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,22
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,23
random_5,50,4,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionBzip2==0 AND disableCompressibilityTesting==1 AND unlimitedWindowSize==1,0,0.888888888888889,0.8,1.0,23
random_10,100,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,23
random_20,200,24,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,23
2-wise,55,2,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,23
3-wise,159,16,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,23
4-wise,304,42,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,23
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,24
random_5,50,4,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,4,1.0,1.0,1.0,24
random_10,100,9,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,24
random_20,200,27,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,24
2-wise,59,3,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,24
3-wise,159,11,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,24
4-wise,302,30,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,24
full,432,54,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,25
random_2,20,2,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND level==1,0,0.0,0.0,0.0,25
random_5,50,7,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compression==0 AND encryption==1 AND level==4,0,0.0,0.0,0.0,25
random_10,100,10,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,disableCompressibilityTesting==1 AND encryption==1 AND unlimitedWindowSize==1,0,1.0,1.0,1.0,25
random_20,200,23,disableCompressibilityTesting = 1 AND encryption = 1 AND unlimitedWindowSize = 1,compressionGzip==1 AND disableCompressibilityTesting==0 AND encryption==0 AND unlimitedWindowSize==0,0,0.0,0.0,0.0,25
