sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
random_5,80,7,HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND DIAGNOSTIC==1 AND HAVE_HASH==1,0,0.0,0.0,0.0,15
random_10,160,23,HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND DIAGNOSTIC==0 AND HAVE_SEQUENCE==0 AND PAGESIZE==8,0,0.0,0.0,0.0,15
random_20,320,42,HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND HAVE_HASH==1 AND HAVE_SEQUENCE==1 AND HAVE_STATISTICS==0,0,0.0,0.0,0.0,15
2-wise,58,4,HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND HAVE_VERIFY.1==0 AND DIAGNOSTIC==1 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,15
3-wise,205,13,HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_STATISTICS==1 AND PAGESIZE==8,0,0.0,0.0,0.0,15
4-wise,435,28,HAVE_SEQUENCE = 1 AND HAVE_STATISTICS = 1 AND HAVE_CRYPTO = 1,CACHESIZE==512 AND HAVE_SEQUENCE==0 AND HAVE_STATISTICS==1 AND HAVE_VERIFY==0,0,0.0,0.0,0.0,15
full,2560,320,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
random_2,32,3,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_HASH==0 AND HAVE_SEQUENCE==1 AND HAVE_VERIFY==1,0,0.5,0.4,0.6666666666666666,16
random_5,80,10,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
random_10,160,22,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
random_20,320,32,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
2-wise,59,5,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
3-wise,200,12,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
4-wise,444,33,DIAGNOSTIC = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,16
full,2560,320,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,17
random_2,32,4,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_SEQUENCE==1 AND PAGESIZE==16 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,17
random_5,80,9,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_HASH==0 AND HAVE_SEQUENCE==1 AND HAVE_STATISTICS==1 AND HAVE_CRYPTO==1,1,0.1538461538461538,0.25,0.1111111111111111,17
random_10,160,13,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==1 AND HAVE_REPLICATION==1 AND HAVE_VERIFY==1,0,0.6896551724137931,0.625,0.7692307692307693,17
random_20,320,30,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,17
2-wise,59,3,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,CACHESIZE==32 AND HAVE_HASH.1==0 AND DIAGNOSTIC==0 AND PAGESIZE==32,0,0.0,0.0,0.0,17
3-wise,200,10,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,DIAGNOSTIC==0 AND HAVE_SEQUENCE==1 AND HAVE_STATISTICS==1 AND PAGESIZE==32,0,0.0,0.0,0.0,17
4-wise,439,28,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,17
full,2560,320,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,CACHESIZE==16 AND HAVE_HASH.1==1 AND DIAGNOSTIC==1 AND HAVE_VERIFY==0,0,0.0,0.0,0.0,18
random_2,32,8,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION.1==1 AND DIAGNOSTIC==0 AND HAVE_HASH==0 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,18
random_5,80,14,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_SEQUENCE==1 AND HAVE_STATISTICS==0 AND PAGESIZE==1,0,0.0,0.0,0.0,18
random_10,160,18,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND DIAGNOSTIC==0 AND HAVE_REPLICATION==1 AND HAVE_STATISTICS==1,0,0.0,0.0,0.0,18
random_20,320,40,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,CACHESIZE==64 AND DIAGNOSTIC==0 AND HAVE_REPLICATION==1 AND HAVE_VERIFY==1,0,0.0,0.0,0.0,18
2-wise,62,3,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_HASH==0 AND HAVE_REPLICATION==0 AND HAVE_SEQUENCE==1 AND PAGESIZE==32,0,0.0,0.0,0.0,18
3-wise,207,18,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION.1==0 AND DIAGNOSTIC==0 AND HAVE_REPLICATION==0 AND HAVE_VERIFY==1,0,0.0,0.0,0.0,18
4-wise,451,30,DIAGNOSTIC = 1 AND HAVE_REPLICATION = 1 AND HAVE_CRYPTO = 1,HAVE_SEQUENCE.1==1 AND HAVE_HASH==0 AND PAGESIZE==4 AND HAVE_CRYPTO==0,0,0.0,0.0,0.0,18
full,2560,320,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
random_2,32,4,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
random_5,80,8,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
random_10,160,23,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
random_20,320,47,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
2-wise,63,3,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_VERIFY==1 AND DIAGNOSTIC.1==0 AND HAVE_CRYPTO==1,2,0.6,0.4285714285714285,1.0,19
3-wise,203,11,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
4-wise,445,27,HAVE_REPLICATION = 1 AND HAVE_VERIFY = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION==1 AND HAVE_VERIFY==1 AND HAVE_CRYPTO==1,0,1.0,1.0,1.0,19
full,2560,320,DIAGNOSTIC = 1 AND HAVE_HASH = 1 AND HAVE_CRYPTO = 1,HAVE_REPLICATION.1==0 AND DIAGNOSTIC==1 AND HAVE_VERIFY==1 AND DIAGNOSTIC.1==0,4,0.4,0.3333333333333333,0.5,1
