n_samples,n_features,sg_mean,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed,runtime
10000,50,44777.01353532678,1233,X_45==0 AND X_4==4 AND X_27==0 AND X_47==0,X_27==0 AND X_45==0 AND X_47==0 AND X_4==4,0,1.0,1.0,1.0,16,52.69895219802856
10000,10,28342.832186805,1208,X_9==1 AND X_1==8 AND X_5==1 AND X_4==0,X_0==1 AND X_1==1 AND X_5==1 AND X_7==1 AND X_9==0,0,0.0,0.0,0.0,17,7.099252462387085
10000,25,33141.47891513738,1198,X_20==1 AND X_16==1 AND X_4==4 AND X_24==1,X_14==1 AND X_15==1 AND X_17==1 AND X_19==0 AND X_20==0 AND X_22==0 AND X_4==16,0,0.0,0.0,0.0,17,7505.07198548317
10000,10,46821.29832334267,1258,X_6==0 AND X_0==8 AND X_9==1 AND X_5==1,X_0==8 AND X_5==1 AND X_6==0 AND X_9==1,0,1.0,1.0,1.0,18,4.387438774108887
10000,25,27106.74261795985,1203,X_7==0 AND X_15==1 AND X_22==1 AND X_2==2,X_0==1 AND X_16==0 AND X_20==1 AND X_2==4 AND X_6==1 AND X_7==1 AND X_8==1,0,0.0,0.0,0.0,18,6514.306734323502
10000,10,33344.229583163295,1218,X_4==1 AND X_0==2 AND X_7==1 AND X_6==0,X_0==1 AND X_1==8 AND X_2==0 AND X_3==1 AND X_5==1 AND X_7==1 AND X_8==0,0,0.0,0.0,0.0,19,8.39176893234253
10000,25,33535.66003082089,1227,X_9==1 AND X_18==0 AND X_1==2 AND X_23==1,X_10==0 AND X_12==0 AND X_13==0 AND X_17==1 AND X_23==0 AND X_2==2 AND X_8==1 AND X_9==0,0,0.0,0.0,0.0,19,6917.291442155838
10000,10,34441.38441943597,1543,X_8==1 AND X_5==1 AND X_9==1 AND X_2==1,X_2==1 AND X_5==1 AND X_8==1 AND X_9==1,0,1.0,1.0,1.0,2,9.414427518844604
10000,25,47587.75754920528,1560,X_24==0 AND X_16==1 AND X_18==1 AND X_19==0,X_16==1 AND X_18==1 AND X_19==0 AND X_24==0,0,1.0,1.0,1.0,2,8.67151165008545
10000,50,43296.530153089625,1588,X_41==0 AND X_24==0 AND X_15==0 AND X_11==1,X_11==1 AND X_15==0 AND X_24==0 AND X_41==0,0,1.0,1.0,1.0,2,166.95449090003967
10000,10,31722.01999866947,1226,X_1==16 AND X_9==0 AND X_4==0 AND X_5==0,X_1==4 AND X_2==0 AND X_3==1 AND X_6==1 AND X_7==0 AND X_8==1 AND X_9==0,0,0.0,0.0,0.0,20,8.466269493103027
10000,25,28311.982276640258,1229,X_0==2 AND X_11==0 AND X_14==1 AND X_24==0,X_10==1 AND X_12==1 AND X_14==0 AND X_16==1 AND X_1==16 AND X_22==1 AND X_23==1 AND X_6==0,0,0.0,0.0,0.0,20,5824.282596349716
10000,10,37012.96338557408,1575,X_8==1 AND X_2==0 AND X_4==1 AND X_9==0,X_2==0 AND X_4==1 AND X_8==1 AND X_9==0,0,1.0,1.0,1.0,21,3.716104030609131
10000,25,34031.235086499306,1234,X_19==1 AND X_2==16 AND X_23==0 AND X_14==0,X_14==0 AND X_19==1 AND X_23==0 AND X_2==16,1,1.0,1.0,1.0,21,6997.523274421692
10000,10,48269.849599597816,1215,X_7==0 AND X_5==0 AND X_1==1 AND X_3==1,X_1==1 AND X_3==1 AND X_5==0 AND X_7==0,0,1.0,1.0,1.0,22,0.325019359588623
