sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
2-wise,56,8,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 1.0  AND  polly_no_tiling >= 0.5,1.0,1.0,1.0,1.0,1
3-wise,261,44,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 1.0  AND  polly_no_tiling >= 1.0,0.0,1.0,1.0,1.0,1
4-wise,978,159,parallel_force = 1 AND polly_no_tiling = 1 AND polly_parallel = 1,parallel_force >= 1.0  AND  polly_no_tiling >= 1.0,1.0,1.0,1.0,1.0,1
full,60000,7500,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= value_based < 1.0  AND  polly_opt_simplify_deps >= 1.0  AND  0.0 <= max < 1.0  AND  0.0 <= pollyoptmaxconstantterm_1 < 1.0,1.0,0.888888888888889,1.0,0.8,20
random_2,46,7,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= polly_opt_simplify_deps < 0.5  AND  0.0 <= pollyoptmaxcoefficient_10000 < 1.0  AND  0.0 <= pollyoptmaxcoefficient_10 < 0.5,0.0,0.0,0.0,0.0,20
random_5,115,16,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,polly_no_tiling >= 1.0  AND  0.0 <= polly_opt_simplify_deps < 1.0,0.0,0.0,0.0,0.0,20
random_10,230,31,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= max < 1.0  AND  0.0 <= value_based < 1.0  AND  polly_opt_simplify_deps >= 1.0,3.0,1.0,1.0,1.0,20
random_20,460,60,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= polly_opt_simplify_deps < 1.0  AND  pollyrtcmaxparameters >= 4.0  AND  0.0 <= pollyoptmaxconstantterm_10 < 1.0  AND  polly_parallel >= 1.0,0.0,0.0,0.0,0.0,20
2-wise,51,0,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,,,0.0,0.0,0.0,20
3-wise,256,33,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= min < 1.0  AND  polly_parallel >= 1.0  AND  0.0 <= polly_opt_simplify_deps < 1.0  AND  0.0 <= pollyoptmaxconstantterm_1 < 1.0,0.0,0.0,0.0,0.0,20
4-wise,957,137,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= max < 1.0  AND  0.0 <= value_based < 1.0  AND  polly_opt_simplify_deps >= 1.0,0.0,1.0,1.0,1.0,20
full,60000,7500,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= max < 1.0  AND  polly_opt_simplify_deps >= 1.0  AND  0.0 <= value_based < 1.0  AND  2.0 <= pollyrtcmaxparameters < 16.0,1.0,0.7499999999999999,1.0,0.6,21
random_2,46,0,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,,,0.0,0.0,0.0,21
random_5,115,14,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= pollyoptmaxconstantterm_100 < 1.0  AND  0.0 <= pollyoptmaxconstantterm_1000 < 1.0  AND  0.0 <= polly < 1.0,0.0,0.0,0.0,0.0,21
random_10,230,0,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,,,0.0,0.0,0.0,21
random_20,460,56,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyrtcmaxparameters >= 2.0  AND  pollyoptmaxconstantterm_10000 >= 1.0  AND  0.0 <= polly_opt_simplify_deps < 1.0,0.0,0.0,0.0,0.0,21
2-wise,55,10,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,0.0 <= polly_opt_simplify_deps < 0.5  AND  0.0 <= pollyoptmaxcoefficient_10000 < 1.0,0.0,0.0,0.0,0.0,21
3-wise,252,33,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollyrtcmaxparameters >= 2.0  AND  pollyoptmaxcoefficient_1 >= 1.0,1.0,0.0547945205479452,0.05,0.0606060606060606,21
4-wise,949,112,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps >= 1.0  AND  0.0 <= value_based < 1.0  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,21
full,60000,10000,min = 1 AND none = 1 AND polly_parallel = 1,0.0 <= max < 1.0  AND  parallel >= 1.0  AND  0.0 <= polly < 1.0  AND  polly_no_tiling >= 1.0,0.0,0.4,1.0,0.25,22
random_2,46,8,min = 1 AND none = 1 AND polly_parallel = 1,0.0 <= none < 0.5  AND  0.0 <= value_based < 0.5,0.0,0.0,0.0,0.0,22
random_5,115,18,min = 1 AND none = 1 AND polly_parallel = 1,polly_parallel >= 1.0  AND  0.0 <= polly < 1.0,1.0,0.8,0.6666666666666666,1.0,22
random_10,230,33,min = 1 AND none = 1 AND polly_parallel = 1,0.0 <= max < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0,1.0,1.0,1.0,1.0,22
random_20,460,76,min = 1 AND none = 1 AND polly_parallel = 1,0.0 <= polly < 1.0  AND  polly_parallel >= 1.0  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,22
2-wise,57,0,min = 1 AND none = 1 AND polly_parallel = 1,,,0.0,0.0,0.0,22
3-wise,258,36,min = 1 AND none = 1 AND polly_parallel = 1,0.0 <= max < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0,0.0,1.0,1.0,1.0,22
4-wise,960,160,min = 1 AND none = 1 AND polly_parallel = 1,0.0 <= polly < 1.0  AND  polly_parallel >= 1.0  AND  0.0 <= max < 1.0,0.0,1.0,1.0,1.0,22
full,60000,10000,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= min < 1.0  AND  parallel >= 0.5  AND  0.0 <= polly < 1.0  AND  0.0 <= polly_no_tiling < 1.0,0.0,0.4,1.0,0.25,23
random_2,46,6,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= parallel < 0.5  AND  pollydefaulttilesize < 640.0,0.0,0.2424242424242424,0.1481481481481481,0.6666666666666666,23
random_5,115,16,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= polly_opt_simplify_deps < 0.5  AND  polly_no_tiling >= 0.5  AND  0.0 <= pollyoptmaxconstantterm_1 < 0.5,1.0,0.2857142857142857,0.2307692307692307,0.375,23
random_10,230,27,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= min < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0  AND  0.0 <= pollyoptmaxcoefficient_1000 < 1.0,1.0,0.9615384615384616,1.0,0.925925925925926,23
random_20,460,74,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= min < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0,0.0,1.0,1.0,1.0,23
2-wise,56,9,max = 1 AND none = 1 AND polly_parallel = 1,polly_parallel >= 1.0  AND  0.0 <= min < 1.0  AND  0.0 <= pollyoptmaxconstantterm_10000 < 1.0,0.0,0.6923076923076924,0.5294117647058824,1.0,23
3-wise,254,40,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= min < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0,0.0,1.0,1.0,1.0,23
4-wise,979,149,max = 1 AND none = 1 AND polly_parallel = 1,0.0 <= min < 1.0  AND  0.0 <= polly < 1.0  AND  polly_parallel >= 1.0,0.0,1.0,1.0,1.0,23
full,60000,10000,memory_based = 1 AND min = 1 AND polly_parallel = 1,0.0 <= value_based < 1.0  AND  parallel_force >= 1.0  AND  0.0 <= max < 1.0  AND  0.0 <= pollyoptmaxconstantterm_1 < 1.0,1.0,0.5714285714285715,1.0,0.4,24
