sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
full,13485,2132,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,21
random_2,62,9,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,padding <= 400.0 AND Linear2D AND pixelPerThread > 1.5 AND pixelPerThread <= 2.5,0,0.6153846153846153,1.0,0.4444444444444444,21
random_5,155,38,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory,0,1.0,1.0,1.0,21
random_10,310,49,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,21
random_20,620,108,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,21
2-wise,372,55,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,21
3-wise,2060,376,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND NOT OpenCL,0,1.0,1.0,1.0,21
4-wise,6733,1184,CUDA = 1 AND TextureMemory = 1 AND pixelPerThread = 2,pixelPerThread <= 2.5 AND pixelPerThread > 1.5 AND TextureMemory AND CUDA,0,1.0,1.0,1.0,21
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,22
random_2,62,3,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory,0,1.0,1.0,1.0,22
random_5,155,20,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,22
random_10,310,39,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,22
random_20,620,73,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,22
2-wise,379,39,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,22
3-wise,2055,231,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,22
4-wise,6734,722,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND NOT OpenCL,0,1.0,1.0,1.0,22
full,13485,1449,CUDA = 1 AND LocalMemory = 1 AND pixelPerThread = 1,pixelPerThread <= 1.5 AND LocalMemory AND CUDA,0,1.0,1.0,1.0,23
