sampling_strategy,sample_size,sg_cardinality,sg_rule,best_rule,best_rule_idx,f1,precision,recall,seed
2-wise,55,10,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,polly_opt_simplify_deps AND memory_based AND min,1,1.0,1.0,1.0,21
3-wise,252,33,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,pollydefaulttilesize > 640.0 AND NOT polly_no_tiling,0,0.0,0.0,0.0,21
4-wise,949,112,memory_based = 1 AND min = 1 AND polly_opt_simplify_deps = 1,NOT value_based AND min AND polly_opt_simplify_deps,0,1.0,1.0,1.0,21
full,60000,10000,min = 1 AND none = 1 AND polly_parallel = 1,none AND NOT max AND polly_parallel,0,1.0,1.0,1.0,22
random_2,46,8,min = 1 AND none = 1 AND polly_parallel = 1,polly AND pollyoptmaxcoefficient_100 AND pollydefaulttilesize > 10.0 AND pollyrtcmaxparameters > 3.0,0,0.0,0.0,0.0,22
random_5,115,18,min = 1 AND none = 1 AND polly_parallel = 1,NOT none AND NOT polly_opt_simplify_deps AND pollyrtcmaxparameters <= 1.5 AND pollydefaulttilesize <= 160.0,0,0.0,0.0,0.0,22
random_10,230,33,min = 1 AND none = 1 AND polly_parallel = 1,NOT polly AND NOT max AND polly_parallel,0,1.0,1.0,1.0,22
random_20,460,76,min = 1 AND none = 1 AND polly_parallel = 1,none AND min AND polly_parallel,0,1.0,1.0,1.0,22
2-wise,57,7,min = 1 AND none = 1 AND polly_parallel = 1,polly_opt_simplify_deps AND pollyoptmaxconstantterm_1000 AND polly AND pollyrtcmaxparameters > 9.0,0,0.0,0.0,0.0,22
3-wise,258,36,min = 1 AND none = 1 AND polly_parallel = 1,NOT max AND NOT polly AND polly_parallel,0,1.0,1.0,1.0,22
4-wise,960,160,min = 1 AND none = 1 AND polly_parallel = 1,none AND NOT max AND polly_parallel,0,1.0,1.0,1.0,22
full,60000,10000,max = 1 AND none = 1 AND polly_parallel = 1,NOT min AND NOT polly AND polly_parallel,0,1.0,1.0,1.0,23
random_2,46,6,max = 1 AND none = 1 AND polly_parallel = 1,NOT pollyoptmaxcoefficient_1000 AND NOT pollyoptmaxconstantterm_10000 AND polly_no_tiling,1,0.2399999999999999,0.1578947368421052,0.5,23
